               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
 DSO 1      914,2.429     ,-2.58     ,-0.20     ,0.0248    ,          ,          ,          ,          ,    942726
 DSO 2      908,          ,          ,          ,          ,0.310     ,-0.048    ,0.310     ,0.0091    ,    944202
 DSO 1      915,2.127     ,-1.59     ,0.20      ,0.0288    ,          ,          ,          ,          ,    952726
 DSO 2      909,          ,          ,          ,          ,0.290     ,0.032     ,0.389     ,0.0115    ,    954202
 DSO 1      916,2.032     ,-3.17     ,-0.20     ,0.0169    ,          ,          ,          ,          ,    962726
 DSO 2      910,          ,          ,          ,          ,0.429     ,0.052     ,0.171     ,0.0115    ,    964202
 DSO 1      917,2.365     ,1.19      ,-3.17     ,0.0387    ,          ,          ,          ,          ,    972726
 DSO 2      911,          ,          ,          ,          ,0.389     ,0.151     ,0.329     ,0.0175    ,    974202
 DSO 1      918,2.254     ,-1.39     ,-0.40     ,0.0149    ,          ,          ,          ,          ,    982726
 DSO 2      912,          ,          ,          ,          ,0.310     ,0.290     ,0.825     ,0.0163    ,    984202
 DSO 1      919,2.444     ,-3.97     ,1.19      ,0.0347    ,          ,          ,          ,          ,    992726
 DSO 2      913,          ,          ,          ,          ,0.171     ,0.270     ,0.429     ,0.0206    ,    994202
 DSO 1      920,2.000     ,-2.18     ,1.39      ,0.0079    ,          ,          ,          ,          ,   1002726
 DSO 2      914,          ,          ,          ,          ,0.210     ,0.250     ,0.250     ,0.0210    ,   1004202
 DSO 1      921,2.095     ,-1.98     ,2.98      ,0.0248    ,          ,          ,          ,          ,   1012726
 DSO 2      915,          ,          ,          ,          ,0.528     ,0.448     ,0.131     ,0.0079    ,   1014202
 DSO 1      922,2.079     ,-1.59     ,2.98      ,0.0060    ,          ,          ,          ,          ,   1022726
 DSO 2      916,          ,          ,          ,          ,0.250     ,0.111     ,0.389     ,0.0079    ,   1024202
 DSO 1      923,2.079     ,0.40      ,1.19      ,0.0248    ,          ,          ,          ,          ,   1032726
 DSO 2      917,          ,          ,          ,          ,0.409     ,0.111     ,0.567     ,0.0099    ,   1034202
 DSO 1      924,2.302     ,-1.19     ,-0.99     ,0.0198    ,          ,          ,          ,          ,   1042726
 DSO 2      918,          ,          ,          ,          ,0.448     ,0.389     ,0.171     ,0.0230    ,   1044202
 DSO 1      925,2.333     ,-2.98     ,-1.59     ,0.0347    ,          ,          ,          ,          ,   1052726
 DSO 2      919,          ,          ,          ,          ,0.548     ,-0.107    ,0.349     ,0.0159    ,   1054202
 DSO 1      926,2.111     ,4.37      ,-1.59     ,0.0188    ,          ,          ,          ,          ,   1062726
 DSO 2      920,          ,          ,          ,          ,0.131     ,0.012     ,0.607     ,0.0167    ,   1064202
 DSO 1      927,2.000     ,-3.37     ,0.00      ,0.0437    ,          ,          ,          ,          ,   1072726
 DSO 2      921,          ,          ,          ,          ,0.369     ,0.151     ,0.528     ,0.0135    ,   1074202
 DSO 1      928,1.857     ,-3.17     ,3.37      ,0.0238    ,          ,          ,          ,          ,   1082726
 DSO 2      922,          ,          ,          ,          ,0.548     ,0.131     ,0.032     ,0.0163    ,   1084202
 DSO 1      929,1.921     ,3.77      ,1.59      ,0.0427    ,          ,          ,          ,          ,   1092726
 DSO 2      923,          ,          ,          ,          ,0.310     ,0.488     ,-0.028    ,0.0083    ,   1094202
 DSO 1      930,2.063     ,-1.39     ,3.37      ,0.0466    ,          ,          ,          ,          ,   1102726
 DSO 2      924,          ,          ,          ,          ,-0.087    ,0.329     ,0.349     ,0.0131    ,   1104202
 DSO 1      931,1.730     ,-2.58     ,0.60      ,0.0347    ,          ,          ,          ,          ,   1112726
 DSO 2      925,          ,          ,          ,          ,0.429     ,0.310     ,0.310     ,0.0099    ,   1114202
 DSO 1      932,2.032     ,-2.38     ,-2.58     ,0.0238    ,          ,          ,          ,          ,   1122726
 DSO 2      926,          ,          ,          ,          ,0.528     ,0.349     ,0.329     ,0.0187    ,   1124202
 DSO 1      933,1.952     ,0.40      ,-0.60     ,0.0298    ,          ,          ,          ,          ,   1132726
 DSO 2      927,          ,          ,          ,          ,0.329     ,0.508     ,0.409     ,0.0167    ,   1134202
 DSO 1      934,2.175     ,1.39      ,1.79      ,0.0188    ,          ,          ,          ,          ,   1142726
 DSO 2      928,          ,          ,          ,          ,0.389     ,0.230     ,0.448     ,0.0087    ,   1144202
 DSO 1      935,2.190     ,2.38      ,-3.37     ,0.0268    ,          ,          ,          ,          ,   1152726
 DSO 2      929,          ,          ,          ,          ,0.290     ,0.032     ,0.706     ,0.0202    ,   1154202
 DSO 1      936,2.095     ,-3.37     ,4.96      ,0.0228    ,          ,          ,          ,          ,   1162726
 DSO 2      930,          ,          ,          ,          ,0.310     ,0.071     ,0.528     ,0.0198    ,   1164202
 DSO 1      937,1.857     ,-1.59     ,-0.79     ,0.0109    ,          ,          ,          ,          ,   1172726
 DSO 2      931,          ,          ,          ,          ,0.052     ,0.369     ,0.171     ,0.0131    ,   1174202
 DSO 1      938,2.016     ,-2.58     ,2.98      ,0.0079    ,          ,          ,          ,          ,   1182726
 DSO 2      932,          ,          ,          ,          ,0.151     ,0.171     ,0.171     ,0.0147    ,   1184202
 DSO 1      939,2.016     ,-2.18     ,0.79      ,0.0050    ,          ,          ,          ,          ,   1192726
 DSO 2      933,          ,          ,          ,          ,0.230     ,0.091     ,0.270     ,0.0052    ,   1194202
 DSO 1      940,2.095     ,-0.60     ,0.20      ,0.0278    ,          ,          ,          ,          ,   1202726
 DSO 2      934,          ,          ,          ,          ,0.389     ,0.171     ,0.151     ,0.0151    ,   1204202
 DSO 1      941,2.016     ,-2.78     ,1.19      ,0.0129    ,          ,          ,          ,          ,   1212726
 DSO 2      935,          ,          ,          ,          ,0.290     ,0.250     ,0.548     ,0.0075    ,   1214202
 DSO 1      942,2.079     ,-1.19     ,1.19      ,0.0069    ,          ,          ,          ,          ,   1222726
 DSO 2      936,          ,          ,          ,          ,0.567     ,0.429     ,0.329     ,0.0167    ,   1224202
 DSO 1      943,2.540     ,0.79      ,-1.79     ,-0.0020   ,          ,          ,          ,          ,   1232726
 DSO 2      937,          ,          ,          ,          ,0.349     ,0.032     ,0.270     ,0.0194    ,   1234202
 DSO 1      944,1.381     ,-4.56     ,3.97      ,0.0149    ,          ,          ,          ,          ,   1242726
 DSO 2      938,          ,          ,          ,          ,0.488     ,0.230     ,0.230     ,0.0190    ,   1244202
 DSO 1      945,2.032     ,0.79      ,1.59      ,0.0208    ,          ,          ,          ,          ,   1252726
 DSO 2      939,          ,          ,          ,          ,0.329     ,0.329     ,0.667     ,0.0155    ,   1254202
 DSO 1      946,1.921     ,2.18      ,4.76      ,0.0169    ,          ,          ,          ,          ,   1262726
 DSO 2      940,          ,          ,          ,          ,0.250     ,0.131     ,0.349     ,0.0107    ,   1264202
 DSO 1      947,1.683     ,-4.37     ,3.37      ,0.0238    ,          ,          ,          ,          ,   1272726
 DSO 2      941,          ,          ,          ,          ,0.409     ,0.250     ,0.270     ,0.0131    ,   1274202
 DSO 1      948,2.413     ,-1.98     ,-0.40     ,0.0317    ,          ,          ,          ,          ,   1282726
 DSO 2      942,          ,          ,          ,          ,0.488     ,0.389     ,0.270     ,0.0206    ,   1284202
 DSO 1      949,1.873     ,3.17      ,-2.78     ,0.0337    ,          ,          ,          ,          ,   1292726
 DSO 2      943,          ,          ,          ,          ,0.528     ,0.468     ,0.448     ,0.0183    ,   1294202
 DSO 1      950,2.365     ,-1.39     ,-0.60     ,0.0387    ,          ,          ,          ,          ,   1302726
 DSO 2      944,          ,          ,          ,          ,0.508     ,0.131     ,0.528     ,0.0075    ,   1304202
 DSO 1      951,2.190     ,0.20      ,1.39      ,0.0278    ,          ,          ,          ,          ,   1312726
 DSO 2      945,          ,          ,          ,          ,0.667     ,0.071     ,0.290     ,0.0099    ,   1314202
 DSO 1      952,1.651     ,-2.98     ,1.79      ,0.0288    ,          ,          ,          ,          ,   1322726
 DSO 2      946,          ,          ,          ,          ,0.032     ,0.230     ,0.409     ,0.0230    ,   1324202
 DSO 1      953,2.317     ,-3.57     ,1.59      ,0.0099    ,          ,          ,          ,          ,   1332726
 DSO 2      947,          ,          ,          ,          ,0.270     ,0.111     ,0.349     ,0.0242    ,   1334202
 DSO 1      954,1.841     ,-2.58     ,3.57      ,0.0119    ,          ,          ,          ,          ,   1342726
 DSO 2      948,          ,          ,          ,          ,0.488     ,0.071     ,0.349     ,0.0083    ,   1344202
 DSO 1      955,2.016     ,-0.20     ,1.79      ,0.0129    ,          ,          ,          ,          ,   1352726
 DSO 2      949,          ,          ,          ,          ,0.488     ,0.210     ,0.468     ,0.0115    ,   1354202
 DSO 1      956,2.476     ,0.79      ,-1.19     ,0.0040    ,          ,          ,          ,          ,   1362726
 DSO 2      950,          ,          ,          ,          ,0.270     ,0.369     ,0.012     ,0.0147    ,   1364202
 DSO 1      957,2.127     ,-0.60     ,0.40      ,0.0288    ,          ,          ,          ,          ,   1372726
 DSO 2      951,          ,          ,          ,          ,0.111     ,-0.048    ,0.270     ,0.0151    ,   1374202
 DSO 1      958,2.079     ,0.99      ,0.40      ,0.0109    ,          ,          ,          ,          ,   1382726
 DSO 2      952,          ,          ,          ,          ,0.230     ,-0.107    ,0.448     ,0.0155    ,   1384202
 DSO 1      959,1.905     ,0.20      ,-2.58     ,0.0258    ,          ,          ,          ,          ,   1392726
 DSO 2      953,          ,          ,          ,          ,-0.107    ,0.389     ,0.369     ,0.0187    ,   1394202
 DSO 1      960,1.857     ,-3.37     ,2.18      ,0.0139    ,          ,          ,          ,          ,   1402726
 DSO 2      954,          ,          ,          ,          ,0.587     ,0.369     ,0.290     ,0.0214    ,   1404202
 DSO 1      961,1.841     ,-2.58     ,0.40      ,0.0337    ,          ,          ,          ,          ,   1412726
 DSO 2      955,          ,          ,          ,          ,0.190     ,0.052     ,0.508     ,0.0159    ,   1414202
 DSO 1      962,2.349     ,-3.57     ,2.38      ,0.0337    ,          ,          ,          ,          ,   1422726
 DSO 2      956,          ,          ,          ,          ,0.190     ,0.429     ,0.349     ,0.0131    ,   1424202
 DSO 1      963,1.968     ,0.00      ,3.57      ,0.0238    ,          ,          ,          ,          ,   1432726
 DSO 2      957,          ,          ,          ,          ,0.091     ,-0.067    ,0.032     ,0.0099    ,   1434202
 DSO 1      964,2.302     ,0.99      ,-1.79     ,0.0288    ,          ,          ,          ,          ,   1442726
 DSO 2      958,          ,          ,          ,          ,0.468     ,0.468     ,0.409     ,0.0147    ,   1444202
 DSO 1      965,1.921     ,-1.79     ,1.98      ,0.0238    ,          ,          ,          ,          ,   1452726
 DSO 2      959,          ,          ,          ,          ,0.210     ,0.071     ,0.488     ,0.0139    ,   1454202
 DSO 1      966,1.968     ,0.00      ,-0.79     ,0.0387    ,          ,          ,          ,          ,   1462726
 DSO 2      960,          ,          ,          ,          ,0.409     ,0.190     ,0.806     ,0.0127    ,   1464202
 DSO 1      967,2.333     ,1.98      ,0.00      ,0.0387    ,          ,          ,          ,          ,   1472726
 DSO 2      961,          ,          ,          ,          ,-0.008    ,0.071     ,0.210     ,0.0175    ,   1474202
 DSO 1      968,1.619     ,-1.79     ,-3.57     ,0.0347    ,          ,          ,          ,          ,   1482726
 DSO 2      962,          ,          ,          ,          ,0.468     ,0.171     ,0.806     ,0.0206    ,   1484202
 DSO 1      969,1.921     ,-0.99     ,1.79      ,0.0268    ,          ,          ,          ,          ,   1492726
 DSO 2      963,          ,          ,          ,          ,0.667     ,0.389     ,0.290     ,0.0151    ,   1494202
 DSO 1      970,2.016     ,-5.16     ,1.39      ,0.0268    ,          ,          ,          ,          ,   1502726
 DSO 2      964,          ,          ,          ,          ,0.230     ,0.091     ,0.230     ,0.0103    ,   1504202
 DSO 1      971,2.127     ,1.98      ,1.79      ,0.0188    ,          ,          ,          ,          ,   1512726
 DSO 2      965,          ,          ,          ,          ,0.111     ,0.329     ,-0.028    ,0.0036    ,   1514202
 DSO 1      972,1.905     ,0.99      ,-0.60     ,0.0179    ,          ,          ,          ,          ,   1522726
 DSO 2      966,          ,          ,          ,          ,0.290     ,-0.087    ,0.111     ,0.0107    ,   1524202
 DSO 1      973,1.921     ,-0.79     ,0.79      ,0.0298    ,          ,          ,          ,          ,   1532726
 DSO 2      967,          ,          ,          ,          ,0.349     ,0.131     ,0.508     ,0.0190    ,   1534202
