               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 2     3134,          ,          ,          ,          ,0.667     ,0.667     ,0.607     ,0.0139    ,  23202928
 DSO 1     3141,2.111     ,-1.39     ,2.58      ,0.0714    ,          ,          ,          ,          ,  23210310
 DSO 2     3135,          ,          ,          ,          ,0.706     ,0.647     ,0.766     ,0.0194    ,  23212928
 DSO 1     3142,2.270     ,5.16      ,4.37      ,0.1052    ,          ,          ,          ,          ,  23220310
 DSO 2     3136,          ,          ,          ,          ,0.687     ,0.409     ,0.627     ,0.0194    ,  23222928
 DSO 1     3143,2.286     ,0.99      ,4.76      ,0.1190    ,          ,          ,          ,          ,  23230310
 DSO 2     3137,          ,          ,          ,          ,0.627     ,0.310     ,0.230     ,0.0155    ,  23232928
 DSO 1     3144,1.968     ,-2.78     ,2.58      ,0.0794    ,          ,          ,          ,          ,  23240310
 DSO 2     3138,          ,          ,          ,          ,0.567     ,0.607     ,0.925     ,0.0183    ,  23242928
 DSO 1     3145,1.905     ,-0.20     ,4.76      ,0.0476    ,          ,          ,          ,          ,  23250310
 DSO 2     3139,          ,          ,          ,          ,-0.008    ,0.071     ,0.349     ,0.0159    ,  23252928
 DSO 1     3146,2.016     ,1.59      ,2.58      ,0.0813    ,          ,          ,          ,          ,  23260310
 DSO 2     3140,          ,          ,          ,          ,0.230     ,0.310     ,0.151     ,0.0127    ,  23262928
 DSO 1     3147,2.222     ,-0.20     ,4.76      ,0.0397    ,          ,          ,          ,          ,  23270310
 DSO 2     3141,          ,          ,          ,          ,0.528     ,-0.048    ,0.627     ,0.0234    ,  23272928
 DSO 1     3148,2.349     ,-0.60     ,3.17      ,0.0714    ,          ,          ,          ,          ,  23280310
 DSO 2     3142,          ,          ,          ,          ,-0.087    ,0.032     ,0.548     ,0.0183    ,  23282928
 DSO 1     3149,2.254     ,-0.20     ,0.40      ,0.0615    ,          ,          ,          ,          ,  23290310
 DSO 2     3143,          ,          ,          ,          ,0.825     ,0.488     ,0.706     ,0.0198    ,  23292928
 DSO 1     3150,2.095     ,2.98      ,3.57      ,0.1071    ,          ,          ,          ,          ,  23300310
 DSO 2     3144,          ,          ,          ,          ,0.667     ,0.329     ,0.627     ,0.0286    ,  23302928
 DSO 1     3151,2.333     ,2.38      ,2.38      ,0.0754    ,          ,          ,          ,          ,  23310310
 DSO 2     3145,          ,          ,          ,          ,0.706     ,0.488     ,0.627     ,0.0163    ,  23312928
 DSO 1     3152,2.190     ,-1.59     ,3.77      ,0.0694    ,          ,          ,          ,          ,  23320310
 DSO 2     3146,          ,          ,          ,          ,0.647     ,0.687     ,0.627     ,0.0218    ,  23322928
 DSO 1     3153,2.206     ,-0.40     ,2.98      ,0.0635    ,          ,          ,          ,          ,  23330310
 DSO 2     3147,          ,          ,          ,          ,0.429     ,0.091     ,0.171     ,0.0194    ,  23332928
 DSO 1     3154,2.159     ,0.60      ,3.57      ,0.0913    ,          ,          ,          ,          ,  23340310
 DSO 2     3148,          ,          ,          ,          ,0.171     ,0.111     ,0.389     ,0.0159    ,  23342928
 DSO 1     3155,2.063     ,1.19      ,2.58      ,0.0714    ,          ,          ,          ,          ,  23350310
 DSO 2     3149,          ,          ,          ,          ,0.290     ,0.468     ,0.488     ,0.0218    ,  23352928
 DSO 1     3156,2.333     ,-1.19     ,-0.60     ,0.1190    ,          ,          ,          ,          ,  23360310
 DSO 2     3150,          ,          ,          ,          ,0.349     ,0.071     ,0.587     ,0.0175    ,  23362928
 DSO 1     3157,2.175     ,-2.98     ,1.79      ,0.0655    ,          ,          ,          ,          ,  23370310
 DSO 2     3151,          ,          ,          ,          ,0.548     ,0.687     ,0.825     ,0.0159    ,  23372928
 DSO 1     3158,2.095     ,4.17      ,1.79      ,0.1290    ,          ,          ,          ,          ,  23380310
 DSO 2     3152,          ,          ,          ,          ,0.766     ,0.488     ,0.567     ,0.0214    ,  23382928
 DSO 1     3159,2.286     ,0.60      ,2.78      ,0.0853    ,          ,          ,          ,          ,  23390310
 DSO 2     3153,          ,          ,          ,          ,0.488     ,0.230     ,0.706     ,0.0226    ,  23392928
 DSO 1     3160,2.143     ,-1.98     ,1.79      ,0.0516    ,          ,          ,          ,          ,  23400310
 DSO 2     3154,          ,          ,          ,          ,0.706     ,0.528     ,0.528     ,0.0210    ,  23402928
 DSO 1     3161,2.079     ,-3.37     ,0.99      ,0.0476    ,          ,          ,          ,          ,  23410310
 DSO 2     3155,          ,          ,          ,          ,0.290     ,-0.087    ,0.210     ,0.0139    ,  23412928
 DSO 1     3162,2.048     ,-0.40     ,-0.79     ,0.0694    ,          ,          ,          ,          ,  23420310
 DSO 2     3156,          ,          ,          ,          ,0.369     ,0.210     ,0.171     ,0.0119    ,  23422928
 DSO 1     3163,2.254     ,0.40      ,4.96      ,0.0615    ,          ,          ,          ,          ,  23430310
 DSO 2     3157,          ,          ,          ,          ,0.190     ,0.012     ,0.508     ,0.0167    ,  23432928
 DSO 1     3164,1.921     ,0.20      ,1.59      ,0.1052    ,          ,          ,          ,          ,  23440310
 DSO 2     3158,          ,          ,          ,          ,0.310     ,0.032     ,0.587     ,0.0103    ,  23442928
 DSO 1     3165,2.413     ,0.99      ,-0.20     ,0.0556    ,          ,          ,          ,          ,  23450310
 DSO 2     3159,          ,          ,          ,          ,0.865     ,0.746     ,0.548     ,0.0179    ,  23452928
 DSO 1     3166,2.365     ,1.39      ,4.76      ,0.0794    ,          ,          ,          ,          ,  23460310
 DSO 2     3160,          ,          ,          ,          ,0.984     ,0.627     ,0.885     ,0.0218    ,  23462928
 DSO 1     3167,2.127     ,0.79      ,3.97      ,0.0833    ,          ,          ,          ,          ,  23470310
 DSO 2     3161,          ,          ,          ,          ,0.687     ,0.349     ,0.865     ,0.0175    ,  23472928
 DSO 1     3168,2.206     ,1.39      ,2.38      ,0.0873    ,          ,          ,          ,          ,  23480310
 DSO 2     3162,          ,          ,          ,          ,0.845     ,0.567     ,0.984     ,0.0179    ,  23482928
 DSO 1     3169,2.175     ,-2.38     ,4.56      ,0.0298    ,          ,          ,          ,          ,  23490310
 DSO 2     3163,          ,          ,          ,          ,0.052     ,-0.187    ,0.468     ,0.0167    ,  23492928
 DSO 1     3170,2.063     ,-1.39     ,4.96      ,0.0278    ,          ,          ,          ,          ,  23500310
 DSO 2     3164,          ,          ,          ,          ,0.369     ,0.111     ,0.032     ,0.0143    ,  23502928
 DSO 1     3171,2.238     ,-0.79     ,2.58      ,0.0675    ,          ,          ,          ,          ,  23510310
 DSO 2     3165,          ,          ,          ,          ,0.528     ,0.190     ,0.766     ,0.0119    ,  23512928
 DSO 1     3172,2.238     ,-0.60     ,3.57      ,0.0198    ,          ,          ,          ,          ,  23520310
 DSO 2     3166,          ,          ,          ,          ,0.310     ,0.210     ,0.349     ,0.0155    ,  23522928
 DSO 1     3173,2.254     ,0.99      ,1.98      ,0.0833    ,          ,          ,          ,          ,  23530310
 DSO 2     3167,          ,          ,          ,          ,0.845     ,0.548     ,0.587     ,0.0222    ,  23532928
 DSO 1     3174,2.079     ,1.59      ,4.17      ,0.0873    ,          ,          ,          ,          ,  23540310
 DSO 2     3168,          ,          ,          ,          ,0.806     ,0.290     ,0.647     ,0.0226    ,  23542928
 DSO 1     3175,2.508     ,3.37      ,5.75      ,0.0952    ,          ,          ,          ,          ,  23550310
 DSO 2     3169,          ,          ,          ,          ,0.349     ,0.448     ,0.905     ,0.0190    ,  23552928
 DSO 1     3176,2.222     ,1.79      ,2.98      ,0.0714    ,          ,          ,          ,          ,  23560310
 DSO 2     3170,          ,          ,          ,          ,0.627     ,0.548     ,0.528     ,0.0175    ,  23562928
 DSO 1     3177,2.190     ,-2.98     ,2.58      ,0.0476    ,          ,          ,          ,          ,  23570310
 DSO 2     3171,          ,          ,          ,          ,0.270     ,0.687     ,0.766     ,0.0206    ,  23572928
 DSO 1     3178,2.270     ,0.00      ,1.59      ,0.0357    ,          ,          ,          ,          ,  23580310
 DSO 2     3172,          ,          ,          ,          ,0.310     ,0.250     ,0.429     ,0.0139    ,  23582928
 DSO 1     3179,2.111     ,-0.20     ,2.58      ,0.0536    ,          ,          ,          ,          ,  23590310
 DSO 2     3173,          ,          ,          ,          ,0.429     ,0.052     ,0.567     ,0.0202    ,  23592928
 DSO 1     3180,2.286     ,1.59      ,0.99      ,0.0536    ,          ,          ,          ,          ,  23600310
 DSO 2     3174,          ,          ,          ,          ,0.210     ,-0.127    ,0.508     ,0.0206    ,  23602928
 DSO 1     3181,2.048     ,-0.79     ,1.98      ,0.0575    ,          ,          ,          ,          ,  23610310
 DSO 2     3175,          ,          ,          ,          ,0.250     ,0.071     ,0.369     ,0.0147    ,  23612928
 DSO 1     3182,2.444     ,-1.19     ,4.76      ,0.0972    ,          ,          ,          ,          ,  23620310
 DSO 2     3176,          ,          ,          ,          ,0.429     ,0.667     ,0.706     ,0.0155    ,  23622928
 DSO 1     3183,2.222     ,0.79      ,1.79      ,0.0774    ,          ,          ,          ,          ,  23630310
 DSO 2     3177,          ,          ,          ,          ,0.587     ,0.171     ,1.163     ,0.0187    ,  23632928
 DSO 1     3184,2.222     ,2.78      ,3.57      ,0.0952    ,          ,          ,          ,          ,  23640310
 DSO 2     3178,          ,          ,          ,          ,0.389     ,0.667     ,0.865     ,0.0206    ,  23642928
 DSO 1     3185,2.000     ,0.60      ,2.58      ,0.0516    ,          ,          ,          ,          ,  23650310
 DSO 2     3179,          ,          ,          ,          ,0.429     ,0.647     ,0.865     ,0.0214    ,  23652928
 DSO 1     3186,2.000     ,-0.60     ,2.98      ,0.0635    ,          ,          ,          ,          ,  23660310
 DSO 2     3180,          ,          ,          ,          ,0.151     ,-0.107    ,0.270     ,0.0187    ,  23662928
 DSO 1     3187,1.984     ,1.19      ,4.37      ,0.0655    ,          ,          ,          ,          ,  23670310
 DSO 2     3181,          ,          ,          ,          ,0.389     ,0.230     ,0.607     ,0.0135    ,  23672928
 DSO 1     3188,1.968     ,-2.38     ,1.59      ,0.0357    ,          ,          ,          ,          ,  23680310
 DSO 2     3182,          ,          ,          ,          ,0.250     ,0.151     ,0.389     ,0.0167    ,  23682928
 DSO 1     3189,2.175     ,-2.38     ,4.56      ,0.0893    ,          ,          ,          ,          ,  23690310
 DSO 2     3183,          ,          ,          ,          ,0.369     ,-0.067    ,0.349     ,0.0206    ,  23692928
 DSO 1     3190,2.111     ,4.17      ,1.19      ,0.0933    ,          ,          ,          ,          ,  23700310
 DSO 2     3184,          ,          ,          ,          ,0.488     ,0.270     ,0.865     ,0.0179    ,  23702928
 DSO 1     3191,2.397     ,0.20      ,3.97      ,0.1131    ,          ,          ,          ,          ,  23710310
 DSO 2     3185,          ,          ,          ,          ,0.667     ,0.349     ,0.726     ,0.0123    ,  23712928
 DSO 1     3192,2.254     ,1.19      ,1.19      ,0.0575    ,          ,          ,          ,          ,  23720310
 DSO 2     3186,          ,          ,          ,          ,0.627     ,0.508     ,0.687     ,0.0175    ,  23722928
 DSO 1     3193,2.175     ,0.99      ,1.98      ,0.0734    ,          ,          ,          ,          ,  23730310
 DSO 2     3187,          ,          ,          ,          ,0.766     ,0.567     ,0.706     ,0.0246    ,  23732928
 DSO 1     3194,1.937     ,0.99      ,4.76      ,0.0456    ,          ,          ,          ,          ,  23740310
 DSO 2     3188,          ,          ,          ,          ,0.409     ,-0.008    ,0.448     ,0.0155    ,  23742928
 DSO 1     3195,2.111     ,-0.60     ,1.79      ,0.0754    ,          ,          ,          ,          ,  23750310
 DSO 2     3189,          ,          ,          ,          ,0.071     ,0.190     ,0.290     ,0.0194    ,  23752928
 DSO 1     3196,2.159     ,0.00      ,0.20      ,0.0694    ,          ,          ,          ,          ,  23760310
 DSO 2     3190,          ,          ,          ,          ,0.329     ,0.012     ,0.429     ,0.0198    ,  23762928
 DSO 1     3197,2.238     ,2.78      ,0.99      ,0.0754    ,          ,          ,          ,          ,  23770310
 DSO 2     3191,          ,          ,          ,          ,0.151     ,0.171     ,0.448     ,0.0163    ,  23772928
 DSO 1     3198,2.333     ,2.58      ,0.60      ,0.0675    ,          ,          ,          ,          ,  23780310
 DSO 2     3192,          ,          ,          ,          ,0.806     ,0.528     ,0.627     ,0.0274    ,  23782928
 DSO 1     3199,2.302     ,3.97      ,0.20      ,0.0754    ,          ,          ,          ,          ,  23790310
 DSO 2     3193,          ,          ,          ,          ,0.687     ,0.409     ,0.726     ,0.0155    ,  23792928
 DSO 1     3200,2.222     ,3.17      ,2.18      ,0.0694    ,          ,          ,          ,          ,  23800310
 DSO 2     3194,          ,          ,          ,          ,0.468     ,0.587     ,0.567     ,0.0163    ,  23802928
 DSO 1     3201,2.317     ,-1.39     ,-0.20     ,0.0575    ,          ,          ,          ,          ,  23810310
 DSO 2     3195,          ,          ,          ,          ,0.687     ,0.746     ,0.627     ,0.0234    ,  23812928
 DSO 1     3202,2.143     ,0.00      ,3.57      ,0.0734    ,          ,          ,          ,          ,  23820310
 DSO 2     3196,          ,          ,          ,          ,0.468     ,0.052     ,0.290     ,0.0143    ,  23822928
 DSO 1     3203,2.190     ,-0.99     ,2.58      ,0.0714    ,          ,          ,          ,          ,  23830310
 DSO 2     3197,          ,          ,          ,          ,0.429     ,-0.107    ,0.290     ,0.0171    ,  23832928
