               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 1      133,0.651     ,-3.77     ,4.76      ,0.0417    ,          ,          ,          ,          ,   -6863035
 DSO 2      128,          ,          ,          ,          ,0.417     ,0.060     ,0.519     ,0.0218    ,   -6854817
 DSO 1      134,0.524     ,-1.39     ,-0.99     ,0.0298    ,          ,          ,          ,          ,   -6853035
 DSO 2      129,          ,          ,          ,          ,0.397     ,-0.139    ,0.531     ,0.0218    ,   -6844817
 DSO 1      135,0.603     ,-2.98     ,3.17      ,0.0218    ,          ,          ,          ,          ,   -6843035
 DSO 2      130,          ,          ,          ,          ,-0.060    ,0.020     ,0.698     ,0.0187    ,   -6834817
 DSO 1      136,0.651     ,-2.58     ,0.60      ,0.0119    ,          ,          ,          ,          ,   -6833035
 DSO 2      131,          ,          ,          ,          ,0.238     ,0.139     ,0.460     ,0.0179    ,   -6824817
 DSO 1      137,0.651     ,-0.60     ,0.00      ,0.0536    ,          ,          ,          ,          ,   -6823035
 DSO 2      132,          ,          ,          ,          ,-0.099    ,0.317     ,0.614     ,0.0198    ,   -6814817
 DSO 1      138,0.714     ,-2.98     ,0.99      ,0.0298    ,          ,          ,          ,          ,   -6813035
 DSO 2      133,          ,          ,          ,          ,-0.060    ,-0.139    ,0.400     ,0.0131    ,   -6804817
 DSO 1      139,0.794     ,-1.39     ,0.99      ,0.0516    ,          ,          ,          ,          ,   -6803035
 DSO 2      134,          ,          ,          ,          ,0.060     ,-0.337    ,0.483     ,0.0202    ,   -6794817
 DSO 1      140,0.968     ,0.20      ,-1.98     ,0.0496    ,          ,          ,          ,          ,   -6793035
 DSO 2      135,          ,          ,          ,          ,-0.159    ,-0.496    ,0.448     ,0.0202    ,   -6784817
 DSO 1      141,0.397     ,-4.96     ,3.57      ,0.0476    ,          ,          ,          ,          ,   -6783035
 DSO 2      136,          ,          ,          ,          ,-0.099    ,-0.298    ,0.376     ,0.0147    ,   -6774817
 DSO 1      142,0.460     ,0.60      ,1.19      ,0.0437    ,          ,          ,          ,          ,   -6773035
 DSO 2      137,          ,          ,          ,          ,0.000     ,0.218     ,0.602     ,0.0151    ,   -6764817
 DSO 1      143,0.460     ,1.79      ,4.56      ,0.0437    ,          ,          ,          ,          ,   -6763035
 DSO 2      138,          ,          ,          ,          ,0.218     ,-0.218    ,0.840     ,0.0175    ,   -6754817
 DSO 1      144,0.683     ,-4.56     ,3.17      ,0.0198    ,          ,          ,          ,          ,   -6753035
 DSO 2      139,          ,          ,          ,          ,-0.020    ,0.238     ,0.674     ,0.0202    ,   -6744817
 DSO 1      145,0.540     ,-2.38     ,-0.60     ,0.0476    ,          ,          ,          ,          ,   -6743035
 DSO 2      140,          ,          ,          ,          ,0.040     ,0.258     ,0.674     ,0.0226    ,   -6734817
 DSO 1      146,0.667     ,2.98      ,-2.98     ,0.0615    ,          ,          ,          ,          ,   -6733035
 DSO 2      141,          ,          ,          ,          ,-0.258    ,-0.496    ,0.317     ,0.0194    ,   -6724817
 DSO 1      147,0.667     ,-1.79     ,-0.99     ,0.0853    ,          ,          ,          ,          ,   -6723035
 DSO 2      142,          ,          ,          ,          ,0.020     ,-0.139    ,0.519     ,0.0127    ,   -6714817
 DSO 1      148,0.587     ,0.00      ,0.99      ,0.0595    ,          ,          ,          ,          ,   -6713035
 DSO 2      143,          ,          ,          ,          ,-0.159    ,-0.238    ,0.376     ,0.0163    ,   -6704817
 DSO 1      149,0.540     ,-2.78     ,1.59      ,0.0417    ,          ,          ,          ,          ,   -6703035
 DSO 2      144,          ,          ,          ,          ,0.020     ,-0.437    ,0.340     ,0.0210    ,   -6694817
 DSO 1      150,0.714     ,-3.57     ,1.39      ,0.0278    ,          ,          ,          ,          ,   -6693035
 DSO 2      145,          ,          ,          ,          ,0.060     ,-0.179    ,0.674     ,0.0187    ,   -6684817
 DSO 1      151,0.460     ,-2.98     ,3.17      ,0.0476    ,          ,          ,          ,          ,   -6683035
 DSO 2      146,          ,          ,          ,          ,0.258     ,-0.060    ,0.602     ,0.0127    ,   -6674817
 DSO 1      152,0.603     ,-0.40     ,1.39      ,0.0437    ,          ,          ,          ,          ,   -6673035
 DSO 2      147,          ,          ,          ,          ,0.258     ,0.119     ,0.567     ,0.0175    ,   -6664817
 DSO 1      153,0.889     ,0.60      ,-1.59     ,0.0218    ,          ,          ,          ,          ,   -6663035
 DSO 2      148,          ,          ,          ,          ,0.397     ,0.139     ,0.579     ,0.0246    ,   -6654817
 DSO 1      154,0.762     ,-0.60     ,0.20      ,0.0556    ,          ,          ,          ,          ,   -6653035
 DSO 2      149,          ,          ,          ,          ,0.000     ,-0.417    ,0.424     ,0.0159    ,   -6644817
 DSO 1      155,0.635     ,0.99      ,0.00      ,0.0456    ,          ,          ,          ,          ,   -6643035
 DSO 2      150,          ,          ,          ,          ,-0.298    ,-0.198    ,0.317     ,0.0202    ,   -6634817
 DSO 1      156,0.444     ,-0.40     ,-2.58     ,0.0456    ,          ,          ,          ,          ,   -6633035
 DSO 2      151,          ,          ,          ,          ,-0.060    ,-0.377    ,0.412     ,0.0202    ,   -6624817
 DSO 1      157,0.571     ,-3.37     ,1.59      ,0.0258    ,          ,          ,          ,          ,   -6623035
 DSO 2      152,          ,          ,          ,          ,-0.218    ,-0.218    ,0.400     ,0.0147    ,   -6614817
 DSO 1      158,0.413     ,-2.78     ,0.00      ,0.0536    ,          ,          ,          ,          ,   -6613035
 DSO 2      153,          ,          ,          ,          ,0.377     ,0.079     ,0.543     ,0.0262    ,   -6604817
 DSO 1      159,0.857     ,-3.57     ,2.18      ,0.0635    ,          ,          ,          ,          ,   -6603035
 DSO 2      154,          ,          ,          ,          ,0.278     ,0.000     ,0.602     ,0.0163    ,   -6594817
 DSO 1      160,0.667     ,0.00      ,3.77      ,0.0417    ,          ,          ,          ,          ,   -6593035
 DSO 2      155,          ,          ,          ,          ,0.099     ,0.179     ,0.495     ,0.0155    ,   -6584817
 DSO 1      161,0.810     ,0.40      ,-1.79     ,0.0556    ,          ,          ,          ,          ,   -6583035
 DSO 2      156,          ,          ,          ,          ,0.298     ,0.357     ,0.531     ,0.0226    ,   -6574817
 DSO 1      162,0.508     ,-1.98     ,1.59      ,0.0357    ,          ,          ,          ,          ,   -6573035
 DSO 2      157,          ,          ,          ,          ,0.079     ,-0.357    ,0.340     ,0.0151    ,   -6564817
 DSO 1      163,0.508     ,-0.40     ,-1.19     ,0.0694    ,          ,          ,          ,          ,   -6563035
 DSO 2      158,          ,          ,          ,          ,0.040     ,-0.496    ,0.305     ,0.0167    ,   -6554817
 DSO 1      164,0.794     ,1.98      ,-0.60     ,0.0655    ,          ,          ,          ,          ,   -6553035
 DSO 2      159,          ,          ,          ,          ,0.139     ,-0.179    ,0.519     ,0.0163    ,   -6544817
 DSO 1      165,0.111     ,-1.98     ,-3.57     ,0.0575    ,          ,          ,          ,          ,   -6543035
 DSO 2      160,          ,          ,          ,          ,0.099     ,-0.099    ,0.448     ,0.0250    ,   -6534817
 DSO 1      166,0.540     ,-1.39     ,1.39      ,0.0536    ,          ,          ,          ,          ,   -6533035
 DSO 2      161,          ,          ,          ,          ,0.218     ,-0.139    ,0.650     ,0.0175    ,   -6524817
 DSO 1      167,0.556     ,-5.16     ,0.99      ,0.0437    ,          ,          ,          ,          ,   -6523035
 DSO 2      162,          ,          ,          ,          ,0.099     ,0.417     ,0.531     ,0.0202    ,   -6514817
 DSO 1      168,0.635     ,1.98      ,1.39      ,0.0437    ,          ,          ,          ,          ,   -6513035
 DSO 2      163,          ,          ,          ,          ,0.040     ,-0.060    ,0.471     ,0.0183    ,   -6504817
 DSO 1      169,0.429     ,0.60      ,-0.99     ,0.0714    ,          ,          ,          ,          ,   -6503035
 DSO 2      164,          ,          ,          ,          ,0.298     ,0.060     ,0.590     ,0.0278    ,   -6494817
 DSO 1      170,0.714     ,-0.60     ,0.60      ,0.0536    ,          ,          ,          ,          ,   -6493035
 DSO 2      165,          ,          ,          ,          ,0.258     ,0.000     ,0.590     ,0.0250    ,   -6484817
 DSO 1      171,0.556     ,-1.19     ,-2.18     ,0.0536    ,          ,          ,          ,          ,   -6483035
 DSO 2      166,          ,          ,          ,          ,-0.099    ,-0.437    ,0.388     ,0.0159    ,   -6474817
 DSO 1      172,0.508     ,0.60      ,-0.99     ,0.0754    ,          ,          ,          ,          ,   -6473035
 DSO 2      167,          ,          ,          ,          ,-0.258    ,-0.357    ,0.364     ,0.0135    ,   -6464817
 DSO 1      173,0.603     ,-0.40     ,-1.39     ,0.0734    ,          ,          ,          ,          ,   -6463035
 DSO 2      168,          ,          ,          ,          ,0.060     ,-0.099    ,0.448     ,0.0202    ,   -6454817
 DSO 1      174,0.444     ,-3.37     ,4.37      ,0.0734    ,          ,          ,          ,          ,   -6453035
 DSO 2      169,          ,          ,          ,          ,0.119     ,-0.278    ,0.400     ,0.0107    ,   -6444817
 DSO 1      175,0.619     ,-5.36     ,0.20      ,0.0397    ,          ,          ,          ,          ,   -6443035
 DSO 2      170,          ,          ,          ,          ,0.218     ,0.119     ,0.674     ,0.0155    ,   -6434817
 DSO 1      176,0.603     ,-0.79     ,3.97      ,0.0635    ,          ,          ,          ,          ,   -6433035
 DSO 2      171,          ,          ,          ,          ,0.238     ,0.000     ,0.483     ,0.0155    ,   -6424817
 DSO 1      177,0.460     ,-1.19     ,2.78      ,0.0417    ,          ,          ,          ,          ,   -6423035
 DSO 2      172,          ,          ,          ,          ,0.099     ,0.159     ,0.531     ,0.0218    ,   -6414817
 DSO 1      178,0.476     ,-2.38     ,-1.59     ,0.0694    ,          ,          ,          ,          ,   -6413035
 DSO 2      173,          ,          ,          ,          ,0.198     ,0.020     ,0.650     ,0.0175    ,   -6404817
 DSO 1      179,0.714     ,0.20      ,-1.19     ,0.0615    ,          ,          ,          ,          ,   -6403035
 DSO 2      174,          ,          ,          ,          ,-0.060    ,-0.218    ,0.519     ,0.0194    ,   -6394817
 DSO 1      180,0.762     ,-1.79     ,-1.98     ,0.0456    ,          ,          ,          ,          ,   -6393035
 DSO 2      175,          ,          ,          ,          ,-0.139    ,-0.179    ,0.412     ,0.0163    ,   -6384817
 DSO 1      181,0.714     ,-1.39     ,-3.17     ,0.0655    ,          ,          ,          ,          ,   -6383035
 DSO 2      176,          ,          ,          ,          ,0.159     ,-0.179    ,0.233     ,0.0187    ,   -6374817
 DSO 1      182,0.429     ,-1.39     ,0.79      ,0.0536    ,          ,          ,          ,          ,   -6373035
 DSO 2      177,          ,          ,          ,          ,0.060     ,-0.258    ,0.436     ,0.0147    ,   -6364817
 DSO 1      183,0.571     ,-4.96     ,0.79      ,0.0536    ,          ,          ,          ,          ,   -6363035
 DSO 2      178,          ,          ,          ,          ,0.476     ,0.298     ,0.638     ,0.0210    ,   -6354817
 DSO 1      184,0.683     ,-0.79     ,3.57      ,0.0714    ,          ,          ,          ,          ,   -6353035
 DSO 2      179,          ,          ,          ,          ,0.317     ,0.536     ,0.495     ,0.0175    ,   -6344817
 DSO 1      185,0.556     ,-1.79     ,1.19      ,0.0437    ,          ,          ,          ,          ,   -6343035
 DSO 2      180,          ,          ,          ,          ,0.218     ,0.298     ,0.579     ,0.0254    ,   -6334817
 DSO 1      186,0.508     ,0.79      ,-1.19     ,0.0357    ,          ,          ,          ,          ,   -6333035
 DSO 2      181,          ,          ,          ,          ,0.040     ,0.000     ,0.448     ,0.0254    ,   -6324817
 DSO 1      187,0.651     ,-3.57     ,-2.58     ,0.0437    ,          ,          ,          ,          ,   -6323035
 DSO 2      182,          ,          ,          ,          ,-0.020    ,-0.397    ,0.352     ,0.0159    ,   -6314817
 DSO 1      188,0.714     ,0.79      ,0.99      ,0.0694    ,          ,          ,          ,          ,   -6313035
 DSO 2      183,          ,          ,          ,          ,-0.337    ,-0.258    ,0.317     ,0.0171    ,   -6304817
 DSO 1      189,0.730     ,1.59      ,-5.16     ,0.0615    ,          ,          ,          ,          ,   -6303035
 DSO 2      184,          ,          ,          ,          ,-0.298    ,-0.179    ,0.448     ,0.0183    ,   -6294817
 DSO 1      190,0.508     ,-0.60     ,-0.20     ,0.0536    ,          ,          ,          ,          ,   -6293035
 DSO 2      185,          ,          ,          ,          ,-0.139    ,-0.079    ,0.305     ,0.0167    ,   -6284817
 DSO 1      191,0.571     ,-4.96     ,1.19      ,0.0595    ,          ,          ,          ,          ,   -6283035
 DSO 2      186,          ,          ,          ,          ,0.298     ,0.159     ,0.602     ,0.0206    ,   -6274817
 DSO 1      192,0.460     ,-0.20     ,-1.19     ,0.0298    ,          ,          ,          ,          ,   -6273035
 DSO 2      187,          ,          ,          ,          ,0.198     ,-0.139    ,0.519     ,0.0222    ,   -6264817
 DSO 1      193,0.492     ,-1.79     ,0.00      ,0.0397    ,          ,          ,          ,          ,   -6263035
 DSO 2      188,          ,          ,          ,          ,0.258     ,0.198     ,0.626     ,0.0250    ,   -6254817
 DSO 1      194,0.635     ,-3.57     ,-2.98     ,0.0516    ,          ,          ,          ,          ,   -6253035
 DSO 2      189,          ,          ,          ,          ,0.060     ,0.377     ,0.638     ,0.0202    ,   -6244817
 DSO 1      195,0.635     ,-0.79     ,-3.37     ,0.0635    ,          ,          ,          ,          ,   -6243035
