               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
 DSO 2      126,          ,          ,          ,          ,-0.139    ,-0.179    ,0.614     ,0.0163    ,   -6878419
 DSO 1      132,0.667     ,-4.56     ,2.98      ,0.0218    ,          ,          ,          ,          ,   -6876763
 DSO 2      127,          ,          ,          ,          ,-0.238    ,-0.119    ,0.388     ,0.0206    ,   -6868419
 DSO 1      133,0.524     ,-1.98     ,-0.60     ,0.0496    ,          ,          ,          ,          ,   -6866763
 DSO 2      128,          ,          ,          ,          ,-0.179    ,-0.159    ,0.281     ,0.0214    ,   -6858419
 DSO 1      134,0.651     ,3.57      ,-2.98     ,0.0615    ,          ,          ,          ,          ,   -6856763
 DSO 2      129,          ,          ,          ,          ,0.119     ,-0.020    ,0.221     ,0.0099    ,   -6848419
 DSO 1      135,0.683     ,-0.99     ,-0.79     ,0.0873    ,          ,          ,          ,          ,   -6846763
 DSO 2      130,          ,          ,          ,          ,-0.119    ,-0.298    ,0.364     ,0.0079    ,   -6838419
 DSO 1      136,0.540     ,0.00      ,1.19      ,0.0595    ,          ,          ,          ,          ,   -6836763
 DSO 2      131,          ,          ,          ,          ,0.000     ,-0.317    ,0.483     ,0.0103    ,   -6828419
 DSO 1      137,0.556     ,-2.78     ,1.59      ,0.0456    ,          ,          ,          ,          ,   -6826763
 DSO 2      132,          ,          ,          ,          ,0.079     ,-0.020    ,0.221     ,0.0226    ,   -6818419
 DSO 1      138,0.698     ,-3.37     ,1.39      ,0.0258    ,          ,          ,          ,          ,   -6816763
 DSO 2      133,          ,          ,          ,          ,0.099     ,-0.536    ,0.340     ,0.0163    ,   -6808419
 DSO 1      139,0.429     ,-2.98     ,3.17      ,0.0456    ,          ,          ,          ,          ,   -6806763
 DSO 2      134,          ,          ,          ,          ,-0.278    ,-0.397    ,0.495     ,0.0179    ,   -6798419
 DSO 1      140,0.587     ,0.20      ,1.59      ,0.0437    ,          ,          ,          ,          ,   -6796763
 DSO 2      135,          ,          ,          ,          ,-0.040    ,-0.298    ,0.471     ,0.0127    ,   -6788419
 DSO 1      141,0.857     ,0.99      ,-1.59     ,0.0238    ,          ,          ,          ,          ,   -6786763
 DSO 2      136,          ,          ,          ,          ,0.119     ,-0.278    ,0.150     ,0.0163    ,   -6778419
 DSO 1      142,0.746     ,-0.60     ,0.20      ,0.0556    ,          ,          ,          ,          ,   -6776763
 DSO 2      137,          ,          ,          ,          ,-0.139    ,0.020     ,0.114     ,0.0091    ,   -6768419
 DSO 1      143,0.635     ,1.19      ,0.00      ,0.0476    ,          ,          ,          ,          ,   -6766763
 DSO 2      138,          ,          ,          ,          ,-0.496    ,-0.099    ,0.340     ,0.0135    ,   -6758419
 DSO 1      144,0.429     ,0.20      ,-2.58     ,0.0417    ,          ,          ,          ,          ,   -6756763
 DSO 2      139,          ,          ,          ,          ,0.040     ,-0.139    ,0.317     ,0.0103    ,   -6748419
 DSO 1      145,0.540     ,-3.17     ,1.79      ,0.0258    ,          ,          ,          ,          ,   -6746763
 DSO 2      140,          ,          ,          ,          ,0.159     ,-0.040    ,0.317     ,0.0183    ,   -6738419
 DSO 1      146,0.381     ,-2.38     ,0.00      ,0.0536    ,          ,          ,          ,          ,   -6736763
 DSO 2      141,          ,          ,          ,          ,-0.119    ,0.060     ,0.400     ,0.0167    ,   -6728419
 DSO 1      147,0.857     ,-3.17     ,1.98      ,0.0635    ,          ,          ,          ,          ,   -6726763
 DSO 2      142,          ,          ,          ,          ,-0.060    ,-0.179    ,0.412     ,0.0087    ,   -6718419
 DSO 1      148,0.698     ,0.20      ,3.77      ,0.0417    ,          ,          ,          ,          ,   -6716763
 DSO 2      143,          ,          ,          ,          ,-0.119    ,-0.357    ,0.531     ,0.0198    ,   -6708419
 DSO 1      149,0.810     ,0.79      ,-1.98     ,0.0556    ,          ,          ,          ,          ,   -6706763
 DSO 2      144,          ,          ,          ,          ,-0.060    ,-0.317    ,0.436     ,0.0202    ,   -6698419
 DSO 1      150,0.540     ,-1.59     ,1.39      ,0.0337    ,          ,          ,          ,          ,   -6696763
 DSO 2      145,          ,          ,          ,          ,-0.397    ,-0.040    ,0.233     ,0.0155    ,   -6688419
 DSO 1      151,0.476     ,0.00      ,-0.99     ,0.0694    ,          ,          ,          ,          ,   -6686763
 DSO 2      146,          ,          ,          ,          ,-0.278    ,-0.298    ,0.245     ,0.0135    ,   -6678419
 DSO 1      152,0.778     ,2.18      ,-0.40     ,0.0675    ,          ,          ,          ,          ,   -6676763
 DSO 2      147,          ,          ,          ,          ,-0.159    ,-0.317    ,0.293     ,0.0044    ,   -6668419
 DSO 1      153,0.127     ,-1.59     ,-3.97     ,0.0615    ,          ,          ,          ,          ,   -6666763
 DSO 2      148,          ,          ,          ,          ,0.020     ,-0.238    ,0.210     ,0.0139    ,   -6658419
 DSO 1      154,0.492     ,-0.79     ,1.59      ,0.0516    ,          ,          ,          ,          ,   -6656763
 DSO 2      149,          ,          ,          ,          ,-0.119    ,-0.099    ,0.424     ,0.0060    ,   -6648419
 DSO 1      155,0.556     ,-4.76     ,1.39      ,0.0456    ,          ,          ,          ,          ,   -6646763
 DSO 2      150,          ,          ,          ,          ,0.159     ,-0.020    ,0.340     ,0.0147    ,   -6638419
 DSO 1      156,0.603     ,2.38      ,1.59      ,0.0437    ,          ,          ,          ,          ,   -6636763
 DSO 2      151,          ,          ,          ,          ,-0.040    ,-0.417    ,0.305     ,0.0163    ,   -6628419
 DSO 1      157,0.413     ,1.19      ,-0.99     ,0.0734    ,          ,          ,          ,          ,   -6626763
 DSO 2      152,          ,          ,          ,          ,0.079     ,-0.218    ,0.269     ,0.0163    ,   -6618419
 DSO 1      158,0.730     ,-0.40     ,0.79      ,0.0556    ,          ,          ,          ,          ,   -6616763
 DSO 2      153,          ,          ,          ,          ,-0.119    ,-0.099    ,0.531     ,0.0159    ,   -6608419
 DSO 1      159,0.556     ,-0.79     ,-2.18     ,0.0536    ,          ,          ,          ,          ,   -6606763
 DSO 2      154,          ,          ,          ,          ,-0.198    ,-0.317    ,0.329     ,0.0079    ,   -6598419
 DSO 1      160,0.508     ,0.99      ,-0.99     ,0.0734    ,          ,          ,          ,          ,   -6596763
 DSO 2      155,          ,          ,          ,          ,0.000     ,-0.218    ,0.305     ,0.0119    ,   -6588419
 DSO 1      161,0.619     ,-0.40     ,-1.59     ,0.0774    ,          ,          ,          ,          ,   -6586763
 DSO 2      156,          ,          ,          ,          ,0.119     ,-0.060    ,0.269     ,0.0147    ,   -6578419
 DSO 1      162,0.413     ,-3.17     ,4.56      ,0.0734    ,          ,          ,          ,          ,   -6576763
 DSO 2      157,          ,          ,          ,          ,0.159     ,0.060     ,0.400     ,0.0119    ,   -6568419
 DSO 1      163,0.619     ,-5.16     ,0.20      ,0.0437    ,          ,          ,          ,          ,   -6566763
 DSO 2      158,          ,          ,          ,          ,0.060     ,-0.317    ,0.448     ,0.0087    ,   -6558419
 DSO 1      164,0.571     ,-0.60     ,3.77      ,0.0635    ,          ,          ,          ,          ,   -6556763
 DSO 2      159,          ,          ,          ,          ,0.278     ,-0.377    ,0.293     ,0.0099    ,   -6548419
 DSO 1      165,0.460     ,-0.99     ,2.98      ,0.0417    ,          ,          ,          ,          ,   -6546763
 DSO 2      160,          ,          ,          ,          ,-0.357    ,-0.258    ,0.376     ,0.0214    ,   -6538419
 DSO 1      166,0.444     ,-2.58     ,-1.39     ,0.0714    ,          ,          ,          ,          ,   -6536763
 DSO 2      161,          ,          ,          ,          ,-0.079    ,-0.278    ,0.340     ,0.0230    ,   -6528419
 DSO 1      167,0.698     ,0.40      ,-0.99     ,0.0615    ,          ,          ,          ,          ,   -6526763
 DSO 2      162,          ,          ,          ,          ,0.079     ,-0.397    ,0.329     ,0.0063    ,   -6518419
 DSO 1      168,0.746     ,-1.59     ,-1.98     ,0.0456    ,          ,          ,          ,          ,   -6516763
 DSO 2      163,          ,          ,          ,          ,0.099     ,-0.238    ,0.388     ,0.0111    ,   -6508419
 DSO 1      169,0.698     ,-1.39     ,-2.98     ,0.0655    ,          ,          ,          ,          ,   -6506763
 DSO 2      164,          ,          ,          ,          ,-0.119    ,-0.079    ,0.126     ,0.0143    ,   -6498419
 DSO 1      170,0.413     ,-0.99     ,0.99      ,0.0536    ,          ,          ,          ,          ,   -6496763
 DSO 2      165,          ,          ,          ,          ,-0.298    ,-0.437    ,0.293     ,0.0143    ,   -6488419
 DSO 1      171,0.556     ,-4.96     ,0.99      ,0.0556    ,          ,          ,          ,          ,   -6486763
 DSO 2      166,          ,          ,          ,          ,-0.258    ,-0.556    ,0.412     ,0.0135    ,   -6478419
 DSO 1      172,0.683     ,-0.40     ,3.57      ,0.0675    ,          ,          ,          ,          ,   -6476763
 DSO 2      167,          ,          ,          ,          ,-0.516    ,-0.079    ,0.340     ,0.0167    ,   -6468419
 DSO 1      173,0.556     ,-1.39     ,1.39      ,0.0437    ,          ,          ,          ,          ,   -6466763
 DSO 2      168,          ,          ,          ,          ,0.179     ,-0.079    ,0.293     ,0.0218    ,   -6458419
 DSO 1      174,0.508     ,1.19      ,-0.99     ,0.0377    ,          ,          ,          ,          ,   -6456763
 DSO 2      169,          ,          ,          ,          ,-0.198    ,-0.357    ,0.424     ,0.0139    ,   -6448419
 DSO 1      175,0.619     ,-2.98     ,-2.38     ,0.0476    ,          ,          ,          ,          ,   -6446763
 DSO 2      170,          ,          ,          ,          ,-0.238    ,-0.020    ,0.364     ,0.0123    ,   -6438419
 DSO 1      176,0.698     ,0.99      ,1.19      ,0.0675    ,          ,          ,          ,          ,   -6436763
 DSO 2      171,          ,          ,          ,          ,-0.337    ,-0.516    ,0.150     ,0.0071    ,   -6428419
 DSO 1      177,0.730     ,1.79      ,-5.16     ,0.0635    ,          ,          ,          ,          ,   -6426763
 DSO 2      172,          ,          ,          ,          ,0.060     ,0.020     ,0.364     ,0.0127    ,   -6418419
 DSO 1      178,0.508     ,-0.20     ,0.00      ,0.0516    ,          ,          ,          ,          ,   -6416763
 DSO 2      173,          ,          ,          ,          ,-0.218    ,-0.357    ,0.388     ,0.0123    ,   -6408419
 DSO 1      179,0.556     ,-5.16     ,1.39      ,0.0595    ,          ,          ,          ,          ,   -6406763
 DSO 2      174,          ,          ,          ,          ,-0.040    ,-0.238    ,0.650     ,0.0115    ,   -6398419
 DSO 1      180,0.460     ,0.00      ,-1.19     ,0.0278    ,          ,          ,          ,          ,   -6396763
 DSO 2      175,          ,          ,          ,          ,-0.437    ,-0.397    ,0.269     ,0.0167    ,   -6388419
 DSO 1      181,0.460     ,-1.59     ,0.00      ,0.0417    ,          ,          ,          ,          ,   -6386763
 DSO 2      176,          ,          ,          ,          ,0.079     ,-0.298    ,0.626     ,0.0187    ,   -6378419
 DSO 1      182,0.635     ,-3.17     ,-2.98     ,0.0536    ,          ,          ,          ,          ,   -6376763
 DSO 2      177,          ,          ,          ,          ,0.298     ,-0.040    ,0.293     ,0.0131    ,   -6368419
 DSO 1      183,0.635     ,-0.79     ,-3.17     ,0.0635    ,          ,          ,          ,          ,   -6366763
 DSO 2      178,          ,          ,          ,          ,-0.218    ,-0.397    ,0.269     ,0.0087    ,   -6358419
 DSO 1      184,0.524     ,-1.79     ,1.19      ,0.0437    ,          ,          ,          ,          ,   -6356763
 DSO 2      179,          ,          ,          ,          ,-0.298    ,-0.159    ,0.126     ,0.0036    ,   -6348419
 DSO 1      185,0.698     ,-0.20     ,-2.18     ,0.0556    ,          ,          ,          ,          ,   -6346763
 DSO 2      180,          ,          ,          ,          ,-0.119    ,-0.556    ,0.198     ,0.0075    ,   -6338419
 DSO 1      186,0.587     ,-1.39     ,0.00      ,0.0516    ,          ,          ,          ,          ,   -6336763
 DSO 2      181,          ,          ,          ,          ,-0.060    ,-0.298    ,0.448     ,0.0127    ,   -6328419
 DSO 1      187,0.667     ,-2.98     ,0.00      ,0.0615    ,          ,          ,          ,          ,   -6326763
 DSO 2      182,          ,          ,          ,          ,0.020     ,0.060     ,0.424     ,0.0032    ,   -6318419
 DSO 1      188,0.571     ,-4.56     ,3.37      ,0.0357    ,          ,          ,          ,          ,   -6316763
 DSO 2      183,          ,          ,          ,          ,-0.139    ,-0.317    ,0.376     ,0.0155    ,   -6308419
 DSO 1      189,0.556     ,0.00      ,2.18      ,0.0397    ,          ,          ,          ,          ,   -6306763
 DSO 2      184,          ,          ,          ,          ,-0.317    ,-0.198    ,0.352     ,0.0222    ,   -6298419
 DSO 1      190,0.460     ,1.19      ,3.77      ,0.0496    ,          ,          ,          ,          ,   -6296763
 DSO 2      185,          ,          ,          ,          ,-0.119    ,-0.139    ,0.412     ,0.0163    ,   -6288419
 DSO 1      191,0.714     ,-2.98     ,-4.37     ,0.0694    ,          ,          ,          ,          ,   -6286763
 DSO 2      186,          ,          ,          ,          ,-0.179    ,-0.516    ,0.495     ,0.0171    ,   -6278419
 DSO 1      192,0.651     ,-2.58     ,-1.39     ,0.0575    ,          ,          ,          ,          ,   -6276763
 DSO 2      187,          ,          ,          ,          ,-0.317    ,-0.099    ,0.281     ,0.0095    ,   -6268419
 DSO 1      193,0.492     ,2.58      ,-1.98     ,0.0516    ,          ,          ,          ,          ,   -6266763
 DSO 2      188,          ,          ,          ,          ,-0.139    ,-0.238    ,0.305     ,0.0075    ,   -6258419
 DSO 1      194,0.683     ,-0.60     ,-2.58     ,0.0496    ,          ,          ,          ,          ,   -6256763
 DSO 2      189,          ,          ,          ,          ,-0.159    ,-0.119    ,0.329     ,0.0103    ,   -6248419
 DSO 1      195,0.619     ,0.40      ,-0.20     ,0.0873    ,          ,          ,          ,          ,   -6246763
