               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Timestamp
 DSO 2      125,          ,          ,          ,          ,6.47E-01,3.69E-01,7.66E-01,2.66E-02,1301692
 DSO 1      131,6.98E-01,-2.976,0,3.81E-02,          ,          ,          ,          ,1310000
 DSO 2      126,          ,          ,          ,          ,3.29E-01,-7.94E-03,4.29E-01,1.55E-02,1311692
 DSO 1      132,5.56E-01,-4.167,3.571,2.14E-02,          ,          ,          ,          ,1320000
 DSO 2      127,          ,          ,          ,          ,7.14E-02,7.14E-02,3.49E-01,1.43E-02,1321692
 DSO 1      133,5.87E-01,1.98E-01,2.183,2.50E-02,          ,          ,          ,          ,1330000
 DSO 2      128,          ,          ,          ,          ,3.89E-01,3.29E-01,5.08E-01,2.06E-02,1331692
 DSO 1      134,4.92E-01,1.19,3.571,3.21E-02,          ,          ,          ,          ,1340000
 DSO 2      129,          ,          ,          ,          ,4.88E-01,1.11E-01,3.69E-01,1.23E-02,1341692
 DSO 1      135,7.30E-01,-2.976,-3.77,4.29E-02,          ,          ,          ,          ,1350000
 DSO 2      130,          ,          ,          ,          ,6.27E-01,5.28E-01,8.25E-01,1.59E-02,1351692
 DSO 1      136,6.35E-01,-2.381,-1.19,3.69E-02,          ,          ,          ,          ,1360000
 DSO 2      131,          ,          ,          ,          ,6.47E-01,4.68E-01,5.28E-01,1.59E-02,1361692
 DSO 1      137,5.08E-01,2.579,-1.786,3.10E-02,          ,          ,          ,          ,1370000
 DSO 2      132,          ,          ,          ,          ,4.68E-01,6.07E-01,6.27E-01,2.26E-02,1371692
 DSO 1      138,6.98E-01,-5.95E-01,-2.381,3.10E-02,          ,          ,          ,          ,1380000
 DSO 2      133,          ,          ,          ,          ,5.68E-01,4.29E-01,8.06E-01,1.91E-02,1381692
 DSO 1      139,6.35E-01,5.95E-01,-1.98E-01,5.24E-02,          ,          ,          ,          ,1390000
 DSO 2      134,          ,          ,          ,          ,3.69E-01,1.91E-01,5.87E-01,1.91E-02,1391692
 DSO 1      140,5.40E-01,-4.365,1.19,2.02E-02,          ,          ,          ,          ,1400000
 DSO 2      135,          ,          ,          ,          ,2.50E-01,2.50E-01,4.48E-01,1.67E-02,1401692
 DSO 1      141,8.25E-01,0,5.95E-01,3.69E-02,          ,          ,          ,          ,1410000
 DSO 2      136,          ,          ,          ,          ,5.08E-01,1.91E-01,1.51E-01,1.91E-02,1411692
 DSO 1      142,8.89E-01,-2.381,5.95E-01,2.38E-02,          ,          ,          ,          ,1420000
 DSO 2      137,          ,          ,          ,          ,4.09E-01,9.13E-02,5.08E-01,1.43E-02,1421692
 DSO 1      143,5.71E-01,-1.786,3.97E-01,2.62E-02,          ,          ,          ,          ,1430000
 DSO 2      138,          ,          ,          ,          ,9.05E-01,7.66E-01,8.06E-01,2.14E-02,1431692
 DSO 1      144,6.19E-01,-3.571,0,2.14E-02,          ,          ,          ,          ,1440000
 DSO 2      139,          ,          ,          ,          ,7.26E-01,9.84E-01,6.07E-01,1.87E-02,1441692
 DSO 1      145,7.14E-01,1.19,-3.175,4.88E-02,          ,          ,          ,          ,1450000
 DSO 2      140,          ,          ,          ,          ,6.27E-01,7.66E-01,7.06E-01,2.50E-02,1451692
 DSO 1      146,5.24E-01,-1.587,-3.97E-01,2.98E-02,          ,          ,          ,          ,1460000
 DSO 2      141,          ,          ,          ,          ,4.09E-01,4.09E-01,5.08E-01,2.54E-02,1461692
 DSO 1      147,6.83E-01,-4.365,1.389,4.17E-02,          ,          ,          ,          ,1470000
 DSO 2      142,          ,          ,          ,          ,3.89E-01,5.16E-02,3.29E-01,1.63E-02,1471692
 DSO 1      148,5.40E-01,-1.786,1.786,1.55E-02,          ,          ,          ,          ,1480000
 DSO 2      143,          ,          ,          ,          ,7.14E-02,1.51E-01,2.70E-01,1.75E-02,1481692
 DSO 1      149,4.92E-01,-1.786,3.175,3.10E-02,          ,          ,          ,          ,1490000
 DSO 2      144,          ,          ,          ,          ,1.31E-01,2.70E-01,4.88E-01,1.87E-02,1491692
 DSO 1      150,6.35E-01,-1.587,3.373,1.55E-02,          ,          ,          ,          ,1500000
 DSO 2      145,          ,          ,          ,          ,2.50E-01,2.90E-01,3.10E-01,1.67E-02,1501692
 DSO 1      151,5.71E-01,1.98E-01,1.587,2.98E-02,          ,          ,          ,          ,1510000
 DSO 2      146,          ,          ,          ,          ,7.26E-01,6.07E-01,7.26E-01,2.18E-02,1511692
 DSO 1      152,6.19E-01,-1.19,-5.95E-01,2.74E-02,          ,          ,          ,          ,1520000
 DSO 2      147,          ,          ,          ,          ,5.87E-01,3.10E-01,5.87E-01,2.30E-02,1521692
 DSO 1      153,7.94E-01,-3.175,-1.19,3.45E-02,          ,          ,          ,          ,1530000
 DSO 2      148,          ,          ,          ,          ,6.47E-01,6.27E-01,8.06E-01,2.50E-02,1531692
 DSO 1      154,6.51E-01,4.365,-1.389,2.74E-02,          ,          ,          ,          ,1540000
 DSO 2      149,          ,          ,          ,          ,4.68E-01,7.66E-01,8.25E-01,2.06E-02,1541692
 DSO 1      155,7.94E-01,-3.373,1.98E-01,5.12E-02,          ,          ,          ,          ,1550000
 DSO 2      150,          ,          ,          ,          ,3.10E-01,-8.73E-02,4.09E-01,1.63E-02,1551692
 DSO 1      156,4.44E-01,-3.373,3.77,2.98E-02,          ,          ,          ,          ,1560000
 DSO 2      151,          ,          ,          ,          ,4.09E-01,1.71E-01,2.30E-01,1.59E-02,1561692
 DSO 1      157,5.24E-01,3.968,2.183,4.41E-02,          ,          ,          ,          ,1570000
 DSO 2      152,          ,          ,          ,          ,9.13E-02,-6.75E-02,3.10E-01,1.87E-02,1571692
 DSO 1      158,5.24E-01,-1.389,3.571,4.76E-02,          ,          ,          ,          ,1580000
 DSO 2      153,          ,          ,          ,          ,3.49E-01,3.10E-01,4.48E-01,1.79E-02,1581692
 DSO 1      159,5.08E-01,-2.381,7.94E-01,3.69E-02,          ,          ,          ,          ,1590000
 DSO 2      154,          ,          ,          ,          ,6.87E-01,6.67E-01,6.27E-01,1.47E-02,1591692
 DSO 1      160,6.35E-01,-2.183,-2.183,2.74E-02,          ,          ,          ,          ,1600000
 DSO 2      155,          ,          ,          ,          ,7.06E-01,6.67E-01,7.66E-01,1.98E-02,1601692
 DSO 1      161,5.08E-01,1.98E-01,-1.98E-01,3.57E-02,          ,          ,          ,          ,1610000
 DSO 2      156,          ,          ,          ,          ,6.47E-01,4.68E-01,6.07E-01,1.98E-02,1611692
 DSO 1      162,6.67E-01,1.19,1.389,1.91E-02,          ,          ,          ,          ,1620000
 DSO 2      157,          ,          ,          ,          ,6.07E-01,3.49E-01,1.91E-01,1.59E-02,1621692
 DSO 1      163,5.56E-01,2.183,-3.175,3.10E-02,          ,          ,          ,          ,1630000
 DSO 2      158,          ,          ,          ,          ,5.68E-01,6.27E-01,9.25E-01,1.94E-02,1631692
 DSO 1      164,6.19E-01,-3.175,4.96,2.62E-02,          ,          ,          ,          ,1640000
 DSO 2      159,          ,          ,          ,          ,-4.76E-02,1.11E-01,3.29E-01,1.63E-02,1641692
 DSO 1      165,5.08E-01,-1.389,-5.95E-01,2.02E-02,          ,          ,          ,          ,1650000
 DSO 2      160,          ,          ,          ,          ,2.10E-01,3.49E-01,1.31E-01,1.39E-02,1651692
 DSO 1      166,5.87E-01,-2.778,2.976,1.55E-02,          ,          ,          ,          ,1660000
 DSO 2      161,          ,          ,          ,          ,5.28E-01,-7.94E-03,6.27E-01,2.42E-02,1661692
 DSO 1      167,6.35E-01,-2.381,7.94E-01,7.14E-03,          ,          ,          ,          ,1670000
 DSO 2      162,          ,          ,          ,          ,-6.75E-02,7.14E-02,5.28E-01,1.83E-02,1671692
 DSO 1      168,6.35E-01,-3.97E-01,1.98E-01,3.45E-02,          ,          ,          ,          ,1680000
 DSO 2      163,          ,          ,          ,          ,8.06E-01,5.68E-01,7.06E-01,2.06E-02,1681692
 DSO 1      169,6.98E-01,-2.579,9.92E-01,2.02E-02,          ,          ,          ,          ,1690000
 DSO 2      164,          ,          ,          ,          ,6.67E-01,3.69E-01,6.27E-01,2.98E-02,1691692
 DSO 1      170,7.30E-01,-9.92E-01,1.19,3.33E-02,          ,          ,          ,          ,1700000
 DSO 2      165,          ,          ,          ,          ,7.26E-01,4.68E-01,6.07E-01,1.79E-02,1701692
 DSO 1      171,9.68E-01,7.94E-01,-1.984,3.10E-02,          ,          ,          ,          ,1710000
 DSO 2      166,          ,          ,          ,          ,6.47E-01,7.26E-01,5.87E-01,2.30E-02,1711692
 DSO 1      172,3.65E-01,-4.762,3.77,3.21E-02,          ,          ,          ,          ,1720000
 DSO 2      167,          ,          ,          ,          ,4.09E-01,1.71E-01,1.71E-01,1.94E-02,1721692
 DSO 1      173,4.13E-01,9.92E-01,1.389,2.86E-02,          ,          ,          ,          ,1730000
 DSO 2      168,          ,          ,          ,          ,1.71E-01,1.71E-01,4.09E-01,1.67E-02,1731692
 DSO 1      174,4.29E-01,1.984,4.762,2.74E-02,          ,          ,          ,          ,1740000
 DSO 2      169,          ,          ,          ,          ,2.50E-01,5.08E-01,4.48E-01,2.34E-02,1741692
 DSO 1      175,6.67E-01,-4.762,2.976,1.43E-02,          ,          ,          ,          ,1750000
 DSO 2      170,          ,          ,          ,          ,3.29E-01,9.13E-02,5.48E-01,1.83E-02,1751692
 DSO 1      176,5.08E-01,-1.984,-3.97E-01,2.98E-02,          ,          ,          ,          ,1760000
 DSO 2      171,          ,          ,          ,          ,5.68E-01,7.26E-01,8.06E-01,1.71E-02,1761692
 DSO 1      177,6.67E-01,3.175,-2.976,3.81E-02,          ,          ,          ,          ,1770000
 DSO 2      172,          ,          ,          ,          ,6.87E-01,5.08E-01,5.68E-01,2.18E-02,1771692
 DSO 1      178,6.67E-01,-1.786,-7.94E-01,5.12E-02,          ,          ,          ,          ,1780000
 DSO 2      173,          ,          ,          ,          ,5.08E-01,2.50E-01,7.06E-01,2.34E-02,1781692
 DSO 1      179,5.40E-01,1.98E-01,1.19,3.57E-02,          ,          ,          ,          ,1790000
 DSO 2      174,          ,          ,          ,          ,7.06E-01,5.28E-01,5.48E-01,2.22E-02,1791692
 DSO 1      180,5.71E-01,-2.381,1.389,2.86E-02,          ,          ,          ,          ,1800000
 DSO 2      175,          ,          ,          ,          ,2.90E-01,-4.76E-02,2.10E-01,1.35E-02,1801692
 DSO 1      181,6.83E-01,-3.571,1.587,1.79E-02,          ,          ,          ,          ,1810000
 DSO 2      176,          ,          ,          ,          ,3.49E-01,2.50E-01,1.71E-01,1.19E-02,1811692
 DSO 1      182,4.29E-01,-2.579,3.175,2.86E-02,          ,          ,          ,          ,1820000
 DSO 2      177,          ,          ,          ,          ,1.51E-01,1.19E-02,4.88E-01,1.59E-02,1821692
 DSO 1      183,5.87E-01,0,1.587,2.86E-02,          ,          ,          ,          ,1830000
 DSO 2      178,          ,          ,          ,          ,3.10E-01,3.18E-02,6.07E-01,1.07E-02,1831692
 DSO 1      184,8.57E-01,7.94E-01,-1.389,1.55E-02,          ,          ,          ,          ,1840000
 DSO 2      179,          ,          ,          ,          ,8.85E-01,7.66E-01,5.48E-01,1.83E-02,1841692
 DSO 1      185,6.98E-01,-3.97E-01,3.97E-01,3.21E-02,          ,          ,          ,          ,1850000
 DSO 2      180,          ,          ,          ,          ,9.64E-01,6.67E-01,8.65E-01,2.26E-02,1851692
 DSO 1      186,6.19E-01,1.19,0,2.62E-02,          ,          ,          ,          ,1860000
 DSO 2      181,          ,          ,          ,          ,6.87E-01,3.49E-01,8.65E-01,1.83E-02,1861692
 DSO 1      187,4.13E-01,0,-2.579,2.86E-02,          ,          ,          ,          ,1870000
 DSO 2      182,          ,          ,          ,          ,8.65E-01,6.07E-01,9.64E-01,1.75E-02,1871692
 DSO 1      188,5.24E-01,-3.373,2.183,1.55E-02,          ,          ,          ,          ,1880000
 DSO 2      183,          ,          ,          ,          ,5.16E-02,-1.27E-01,4.29E-01,1.67E-02,1881692
 DSO 1      189,3.97E-01,-2.381,1.98E-01,3.45E-02,          ,          ,          ,          ,1890000
 DSO 2      184,          ,          ,          ,          ,3.69E-01,1.71E-01,3.18E-02,1.47E-02,1891692
 DSO 1      190,8.41E-01,-3.373,2.183,3.93E-02,          ,          ,          ,          ,1900000
 DSO 2      185,          ,          ,          ,          ,5.28E-01,2.30E-01,7.46E-01,1.19E-02,1901692
 DSO 1      191,6.67E-01,1.98E-01,3.77,2.62E-02,          ,          ,          ,          ,1910000
 DSO 2      186,          ,          ,          ,          ,2.90E-01,2.10E-01,3.29E-01,1.59E-02,1911692
 DSO 1      192,8.25E-01,9.92E-01,-1.786,3.45E-02,          ,          ,          ,          ,1920000
 DSO 2      187,          ,          ,          ,          ,8.45E-01,5.87E-01,5.87E-01,2.30E-02,1921692
 DSO 1      193,5.08E-01,-1.786,1.984,2.14E-02,          ,          ,          ,          ,1930000
 DSO 2      188,          ,          ,          ,          ,8.06E-01,3.49E-01,6.87E-01,2.34E-02,1931692
 DSO 1      194,4.76E-01,0,-7.94E-01,4.29E-02,          ,          ,          ,          ,1940000
 DSO 2      189,          ,          ,          ,          ,3.69E-01,4.68E-01,8.85E-01,1.94E-02,1941692
 DSO 1      195,7.62E-01,2.183,-1.98E-01,3.93E-02,          ,          ,          ,          ,1950000
 DSO 2      190,          ,          ,          ,          ,6.07E-01,5.68E-01,5.08E-01,1.83E-02,1951692
 DSO 1      196,9.52E-02,-1.389,-3.571,3.57E-02,          ,          ,          ,          ,1960000
 DSO 2      191,          ,          ,          ,          ,2.90E-01,7.26E-01,7.86E-01,2.10E-02,1961692
 DSO 1      197,5.08E-01,-9.92E-01,1.587,3.21E-02,          ,          ,          ,          ,1970000
 DSO 2      192,          ,          ,          ,          ,2.90E-01,3.10E-01,4.29E-01,1.39E-02,1971692
 DSO 1      198,5.24E-01,-4.96,1.587,2.86E-02,          ,          ,          ,          ,1980000
 DSO 2      193,          ,          ,          ,          ,4.29E-01,1.31E-01,5.48E-01,2.06E-02,1981692
 DSO 1      199,6.03E-01,1.984,1.587,2.74E-02,          ,          ,          ,          ,1990000
 DSO 2      194,          ,          ,          ,          ,1.91E-01,-8.73E-02,5.08E-01,2.14E-02,1991692
 DSO 1      200,4.13E-01,9.92E-01,-7.94E-01,4.29E-02,          ,          ,          ,          ,2000000
 DSO 2      195,          ,          ,          ,          ,2.30E-01,9.13E-02,3.69E-01,1.55E-02,2001692
 DSO 1      201,6.98E-01,-5.95E-01,7.94E-01,3.33E-02,          ,          ,          ,          ,2010000
 DSO 2      196,          ,          ,          ,          ,3.69E-01,6.87E-01,6.67E-01,1.71E-02,2011692
 DSO 1      202,5.24E-01,-1.19,-1.984,3.10E-02,          ,          ,          ,          ,2020000
 DSO 2      197,          ,          ,          ,          ,5.87E-01,2.30E-01,1.143,1.87E-02,2021692
 DSO 1      203,4.92E-01,7.94E-01,-9.92E-01,4.52E-02,          ,          ,          ,          ,2030000
 DSO 2      198,          ,          ,          ,          ,3.89E-01,6.87E-01,8.45E-01,2.14E-02,2031692
 DSO 1      204,6.03E-01,-1.98E-01,-1.389,4.52E-02,          ,          ,          ,          ,2040000
 DSO 2      199,          ,          ,          ,          ,4.48E-01,6.87E-01,8.65E-01,2.34E-02,2041692
 DSO 1      205,4.13E-01,-3.175,4.762,4.41E-02,          ,          ,          ,          ,2050000
 DSO 2      200,          ,          ,          ,          ,1.31E-01,-8.73E-02,2.30E-01,2.02E-02,2051692
 DSO 1      206,6.03E-01,-5.159,3.97E-01,2.62E-02,          ,          ,          ,          ,2060000
 DSO 2      201,          ,          ,          ,          ,3.49E-01,2.70E-01,6.07E-01,1.35E-02,2061692
 DSO 1      207,5.71E-01,-3.97E-01,4.167,3.81E-02,          ,          ,          ,          ,2070000
 DSO 2      202,          ,          ,          ,          ,2.10E-01,1.71E-01,3.69E-01,1.79E-02,2071692
 DSO 1      208,4.60E-01,-1.19,2.976,2.62E-02,          ,          ,          ,          ,2080000
 DSO 2      203,          ,          ,          ,          ,3.69E-01,-7.94E-03,3.29E-01,2.26E-02,2081692
 DSO 1      209,4.60E-01,-2.381,-1.389,4.41E-02,          ,          ,          ,          ,2090000
 DSO 2      204,          ,          ,          ,          ,4.48E-01,3.10E-01,8.65E-01,1.91E-02,2091692
 DSO 1      210,6.83E-01,1.98E-01,-7.94E-01,3.69E-02,          ,          ,          ,          ,2100000
 DSO 2      205,          ,          ,          ,          ,6.87E-01,3.89E-01,7.26E-01,1.43E-02,2101692
 DSO 1      211,7.30E-01,-1.389,-1.587,2.86E-02,          ,          ,          ,          ,2110000
 DSO 2      206,          ,          ,          ,          ,6.27E-01,5.28E-01,6.87E-01,1.87E-02,2111692
 DSO 1      212,6.67E-01,-1.389,-2.778,3.93E-02,          ,          ,          ,          ,2120000
 DSO 2      207,          ,          ,          ,          ,8.06E-01,5.87E-01,7.06E-01,2.54E-02,2121692
 DSO 1      213,3.97E-01,-9.92E-01,9.92E-01,3.21E-02,          ,          ,          ,          ,2130000
 DSO 2      208,          ,          ,          ,          ,4.09E-01,3.18E-02,4.29E-01,1.59E-02,2131692
 DSO 1      214,5.40E-01,-4.762,9.92E-01,3.33E-02,          ,          ,          ,          ,2140000
 DSO 2      209,          ,          ,          ,          ,9.13E-02,2.10E-01,2.90E-01,2.06E-02,2141692
 DSO 1      215,6.67E-01,-1.98E-01,3.77,4.29E-02,          ,          ,          ,          ,2150000
 DSO 2      210,          ,          ,          ,          ,2.90E-01,3.18E-02,4.48E-01,2.06E-02,2151692
 DSO 1      216,5.40E-01,-1.587,1.19,2.62E-02,          ,          ,          ,          ,2160000
 DSO 2      211,          ,          ,          ,          ,1.51E-01,2.30E-01,4.09E-01,1.51E-02,2161692
 DSO 1      217,5.08E-01,9.92E-01,-9.92E-01,2.26E-02,          ,          ,          ,          ,2170000
 DSO 2      212,          ,          ,          ,          ,7.66E-01,5.68E-01,6.27E-01,2.70E-02,2171692
 DSO 1      218,6.19E-01,-3.175,-2.183,2.74E-02,          ,          ,          ,          ,2180000
 DSO 2      213,          ,          ,          ,          ,6.87E-01,4.29E-01,7.26E-01,1.75E-02,2181692
 DSO 1      219,6.98E-01,1.19,9.92E-01,4.05E-02,          ,          ,          ,          ,2190000
 DSO 2      214,          ,          ,          ,          ,4.29E-01,6.27E-01,5.68E-01,1.79E-02,2191692
 DSO 1      220,6.98E-01,1.786,-4.96,4.05E-02,          ,          ,          ,          ,2200000
 DSO 2      215,          ,          ,          ,          ,6.87E-01,7.86E-01,6.27E-01,2.46E-02,2201692
 DSO 1      221,5.24E-01,-1.98E-01,1.98E-01,3.21E-02,          ,          ,          ,          ,2210000
 DSO 2      216,          ,          ,          ,          ,4.68E-01,1.11E-01,2.70E-01,1.63E-02,2211692
 DSO 1      222,5.56E-01,-4.96,1.389,3.69E-02,          ,          ,          ,          ,2220000
