               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,           
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,  Timestamp
 DSO 1      131,0.476     ,0.20      ,4.17      ,0.0734    ,          ,          ,          ,          ,   -6887276
 DSO 2      125,          ,          ,          ,          ,0.079     ,-0.278    ,0.638     ,0.0194    ,   -6886862
 DSO 1      132,0.778     ,-0.60     ,0.40      ,0.0675    ,          ,          ,          ,          ,   -6877276
 DSO 2      126,          ,          ,          ,          ,0.317     ,-0.020    ,0.340     ,0.0143    ,   -6876862
 DSO 1      133,0.873     ,1.19      ,2.78      ,0.0675    ,          ,          ,          ,          ,   -6867276
 DSO 2      127,          ,          ,          ,          ,-0.198    ,-0.397    ,0.317     ,0.0079    ,   -6866862
 DSO 1      134,0.746     ,1.79      ,0.20      ,0.0595    ,          ,          ,          ,          ,   -6857276
 DSO 2      128,          ,          ,          ,          ,-0.298    ,-0.139    ,0.162     ,0.0032    ,   -6856862
 DSO 1      135,0.889     ,-0.79     ,4.17      ,0.0952    ,          ,          ,          ,          ,   -6847276
 DSO 2      129,          ,          ,          ,          ,-0.079    ,-0.575    ,0.221     ,0.0075    ,   -6846862
 DSO 1      136,0.905     ,0.20      ,1.79      ,0.0873    ,          ,          ,          ,          ,   -6837276
 DSO 2      130,          ,          ,          ,          ,-0.040    ,-0.298    ,0.460     ,0.0115    ,   -6836862
 DSO 1      137,0.667     ,0.60      ,1.19      ,0.1012    ,          ,          ,          ,          ,   -6827276
 DSO 2      131,          ,          ,          ,          ,0.060     ,0.020     ,0.436     ,0.0032    ,   -6826862
 DSO 1      138,0.810     ,0.40      ,-0.40     ,0.0992    ,          ,          ,          ,          ,   -6817276
 DSO 2      132,          ,          ,          ,          ,-0.139    ,-0.317    ,0.388     ,0.0155    ,   -6816862
 DSO 1      139,0.429     ,-2.38     ,1.19      ,0.0754    ,          ,          ,          ,          ,   -6807276
 DSO 2      133,          ,          ,          ,          ,-0.298    ,-0.198    ,0.388     ,0.0226    ,   -6806862
 DSO 1      140,0.714     ,-0.79     ,3.17      ,0.0754    ,          ,          ,          ,          ,   -6797276
 DSO 2      134,          ,          ,          ,          ,-0.119    ,-0.139    ,0.448     ,0.0159    ,   -6796862
 DSO 1      141,0.714     ,1.19      ,1.39      ,0.0754    ,          ,          ,          ,          ,   -6787276
 DSO 2      135,          ,          ,          ,          ,-0.179    ,-0.516    ,0.519     ,0.0171    ,   -6786862
 DSO 1      142,0.651     ,0.20      ,2.58      ,0.0615    ,          ,          ,          ,          ,   -6777276
 DSO 2      136,          ,          ,          ,          ,-0.337    ,-0.060    ,0.305     ,0.0103    ,   -6776862
 DSO 1      143,0.714     ,0.00      ,3.17      ,0.1111    ,          ,          ,          ,          ,   -6767276
 DSO 2      137,          ,          ,          ,          ,-0.179    ,-0.258    ,0.305     ,0.0067    ,   -6766862
 DSO 1      144,0.905     ,-0.99     ,-0.20     ,0.1190    ,          ,          ,          ,          ,   -6757276
 DSO 2      138,          ,          ,          ,          ,-0.159    ,-0.099    ,0.352     ,0.0107    ,   -6756862
 DSO 1      145,0.857     ,0.79      ,3.97      ,0.0933    ,          ,          ,          ,          ,   -6747276
 DSO 2      139,          ,          ,          ,          ,0.258     ,-0.238    ,0.424     ,0.0056    ,   -6746862
 DSO 1      146,0.540     ,1.98      ,0.99      ,0.0813    ,          ,          ,          ,          ,   -6737276
 DSO 2      140,          ,          ,          ,          ,-0.060    ,-0.337    ,0.364     ,0.0111    ,   -6736862
 DSO 1      147,0.730     ,1.59      ,2.18      ,0.0615    ,          ,          ,          ,          ,   -6727276
 DSO 2      141,          ,          ,          ,          ,0.040     ,-0.218    ,0.507     ,0.0063    ,   -6726862
 DSO 1      148,0.762     ,-2.18     ,1.19      ,0.0833    ,          ,          ,          ,          ,   -6717276
 DSO 2      142,          ,          ,          ,          ,0.060     ,-0.198    ,0.364     ,0.0119    ,   -6716862
 DSO 1      149,0.556     ,-0.99     ,3.37      ,0.0258    ,          ,          ,          ,          ,   -6707276
 DSO 2      143,          ,          ,          ,          ,-0.040    ,-0.040    ,0.460     ,0.0119    ,   -6706862
 DSO 1      150,0.667     ,-0.99     ,-1.19     ,0.0635    ,          ,          ,          ,          ,   -6697276
 DSO 2      144,          ,          ,          ,          ,-0.079    ,-0.337    ,0.031     ,0.0079    ,   -6696862
 DSO 1      151,0.587     ,-1.39     ,3.57      ,0.0853    ,          ,          ,          ,          ,   -6687276
 DSO 2      145,          ,          ,          ,          ,-0.218    ,-0.040    ,0.055     ,0.0119    ,   -6686862
 DSO 1      152,0.825     ,-1.79     ,1.59      ,0.0893    ,          ,          ,          ,          ,   -6677276
 DSO 2      146,          ,          ,          ,          ,-0.298    ,-0.079    ,0.483     ,0.0103    ,   -6676862
 DSO 1      153,0.667     ,-1.39     ,2.38      ,0.0754    ,          ,          ,          ,          ,   -6667276
 DSO 2      147,          ,          ,          ,          ,0.099     ,-0.397    ,0.376     ,0.0044    ,   -6666862
 DSO 1      154,0.825     ,4.96      ,4.56      ,0.1012    ,          ,          ,          ,          ,   -6657276
 DSO 2      148,          ,          ,          ,          ,-0.258    ,-0.417    ,0.400     ,0.0119    ,   -6656862
 DSO 1      155,0.873     ,0.79      ,5.36      ,0.1190    ,          ,          ,          ,          ,   -6647276
 DSO 2      149,          ,          ,          ,          ,0.040     ,-0.397    ,0.424     ,0.0171    ,   -6646862
 DSO 1      156,0.540     ,-2.98     ,2.58      ,0.0794    ,          ,          ,          ,          ,   -6637276
 DSO 2      150,          ,          ,          ,          ,-0.079    ,0.000     ,0.602     ,0.0115    ,   -6636862
 DSO 1      157,0.492     ,-0.40     ,4.76      ,0.0456    ,          ,          ,          ,          ,   -6627276
 DSO 2      151,          ,          ,          ,          ,-0.099    ,-0.298    ,0.543     ,0.0210    ,   -6626862
 DSO 1      158,0.587     ,1.39      ,2.78      ,0.0813    ,          ,          ,          ,          ,   -6617276
 DSO 2      152,          ,          ,          ,          ,-0.218    ,-0.258    ,0.293     ,0.0103    ,   -6616862
 DSO 1      159,0.746     ,-0.60     ,4.96      ,0.0397    ,          ,          ,          ,          ,   -6607276
 DSO 2      153,          ,          ,          ,          ,0.040     ,-0.278    ,0.174     ,0.0091    ,   -6606862
 DSO 1      160,0.905     ,-0.60     ,2.78      ,0.0714    ,          ,          ,          ,          ,   -6597276
 DSO 2      154,          ,          ,          ,          ,-0.238    ,-0.159    ,0.376     ,0.0087    ,   -6596862
 DSO 1      161,0.810     ,-0.79     ,0.40      ,0.0615    ,          ,          ,          ,          ,   -6587276
 DSO 2      155,          ,          ,          ,          ,-0.159    ,0.000     ,0.329     ,0.0008    ,   -6586862
 DSO 1      162,0.635     ,2.38      ,3.37      ,0.1071    ,          ,          ,          ,          ,   -6577276
 DSO 2      156,          ,          ,          ,          ,-0.099    ,-0.179    ,0.471     ,0.0155    ,   -6576862
 DSO 1      163,0.857     ,2.18      ,2.38      ,0.0774    ,          ,          ,          ,          ,   -6567276
 DSO 2      157,          ,          ,          ,          ,-0.159    ,-0.218    ,0.257     ,0.0175    ,   -6566862
 DSO 1      164,0.778     ,-1.98     ,3.77      ,0.0675    ,          ,          ,          ,          ,   -6557276
 DSO 2      158,          ,          ,          ,          ,0.079     ,-0.357    ,0.436     ,0.0179    ,   -6556862
 DSO 1      165,0.810     ,-0.79     ,3.37      ,0.0635    ,          ,          ,          ,          ,   -6547276
 DSO 2      159,          ,          ,          ,          ,-0.119    ,-0.139    ,0.567     ,0.0183    ,   -6546862
 DSO 1      166,0.730     ,0.60      ,3.37      ,0.0893    ,          ,          ,          ,          ,   -6537276
 DSO 2      160,          ,          ,          ,          ,0.159     ,-0.258    ,0.352     ,0.0107    ,   -6536862
 DSO 1      167,0.635     ,0.79      ,2.78      ,0.0694    ,          ,          ,          ,          ,   -6527276
 DSO 2      161,          ,          ,          ,          ,-0.060    ,-0.159    ,0.233     ,0.0083    ,   -6526862
 DSO 1      168,0.905     ,-1.19     ,-0.60     ,0.1151    ,          ,          ,          ,          ,   -6517276
 DSO 2      162,          ,          ,          ,          ,-0.317    ,-0.278    ,0.376     ,0.0107    ,   -6516862
 DSO 1      169,0.778     ,-3.17     ,1.79      ,0.0615    ,          ,          ,          ,          ,   -6507276
 DSO 2      163,          ,          ,          ,          ,-0.159    ,-0.198    ,0.221     ,0.0060    ,   -6506862
 DSO 1      170,0.667     ,3.97      ,1.79      ,0.1290    ,          ,          ,          ,          ,   -6497276
 DSO 2      164,          ,          ,          ,          ,0.060     ,-0.238    ,0.198     ,0.0067    ,   -6496862
 DSO 1      171,0.841     ,0.79      ,2.98      ,0.0853    ,          ,          ,          ,          ,   -6487276
 DSO 2      165,          ,          ,          ,          ,0.000     ,-0.377    ,0.483     ,0.0206    ,   -6486862
 DSO 1      172,0.810     ,-2.18     ,1.39      ,0.0476    ,          ,          ,          ,          ,   -6477276
 DSO 2      166,          ,          ,          ,          ,0.060     ,-0.079    ,0.293     ,0.0155    ,   -6476862
 DSO 1      173,0.683     ,-3.57     ,1.19      ,0.0476    ,          ,          ,          ,          ,   -6467276
 DSO 2      167,          ,          ,          ,          ,-0.020    ,-0.159    ,0.460     ,0.0190    ,   -6466862
 DSO 1      174,0.635     ,-0.40     ,-0.99     ,0.0675    ,          ,          ,          ,          ,   -6457276
 DSO 2      168,          ,          ,          ,          ,0.040     ,-0.139    ,0.352     ,0.0159    ,   -6456862
 DSO 1      175,0.841     ,0.00      ,4.96      ,0.0575    ,          ,          ,          ,          ,   -6447276
 DSO 2      169,          ,          ,          ,          ,0.079     ,-0.456    ,0.305     ,0.0107    ,   -6446862
 DSO 1      176,0.524     ,0.00      ,1.79      ,0.1012    ,          ,          ,          ,          ,   -6437276
 DSO 2      170,          ,          ,          ,          ,-0.079    ,-0.417    ,0.340     ,0.0075    ,   -6436862
 DSO 1      177,1.000     ,0.99      ,0.00      ,0.0536    ,          ,          ,          ,          ,   -6427276
 DSO 2      171,          ,          ,          ,          ,-0.139    ,-0.357    ,0.376     ,0.0079    ,   -6426862
 DSO 1      178,0.905     ,1.39      ,4.56      ,0.0734    ,          ,          ,          ,          ,   -6417276
 DSO 2      172,          ,          ,          ,          ,0.020     ,-0.357    ,0.221     ,0.0095    ,   -6416862
 DSO 1      179,0.698     ,0.79      ,3.77      ,0.0853    ,          ,          ,          ,          ,   -6407276
 DSO 2      173,          ,          ,          ,          ,-0.040    ,-0.298    ,0.376     ,0.0179    ,   -6406862
 DSO 1      180,0.810     ,0.99      ,2.38      ,0.0853    ,          ,          ,          ,          ,   -6397276
 DSO 2      174,          ,          ,          ,          ,-0.119    ,-0.179    ,0.626     ,0.0163    ,   -6396862
 DSO 1      181,0.794     ,-2.38     ,4.76      ,0.0337    ,          ,          ,          ,          ,   -6387276
 DSO 2      175,          ,          ,          ,          ,-0.218    ,-0.119    ,0.376     ,0.0202    ,   -6386862
 DSO 1      182,0.651     ,-1.39     ,4.96      ,0.0298    ,          ,          ,          ,          ,   -6377276
 DSO 2      176,          ,          ,          ,          ,-0.119    ,-0.139    ,0.281     ,0.0202    ,   -6376862
 DSO 1      183,0.825     ,-0.79     ,3.17      ,0.0675    ,          ,          ,          ,          ,   -6367276
 DSO 2      177,          ,          ,          ,          ,0.139     ,0.020     ,0.233     ,0.0083    ,   -6366862
 DSO 1      184,0.794     ,-0.40     ,3.37      ,0.0238    ,          ,          ,          ,          ,   -6357276
 DSO 2      178,          ,          ,          ,          ,-0.099    ,-0.298    ,0.388     ,0.0067    ,   -6356862
 DSO 1      185,0.841     ,1.19      ,2.18      ,0.0853    ,          ,          ,          ,          ,   -6347276
 DSO 2      179,          ,          ,          ,          ,0.020     ,-0.317    ,0.507     ,0.0091    ,   -6346862
 DSO 1      186,0.667     ,1.59      ,4.37      ,0.0952    ,          ,          ,          ,          ,   -6337276
 DSO 2      180,          ,          ,          ,          ,0.079     ,-0.040    ,0.233     ,0.0206    ,   -6336862
 DSO 1      187,1.095     ,3.37      ,5.56      ,0.0972    ,          ,          ,          ,          ,   -6327276
 DSO 2      181,          ,          ,          ,          ,0.139     ,-0.536    ,0.352     ,0.0151    ,   -6326862
 DSO 1      188,0.794     ,2.18      ,2.78      ,0.0714    ,          ,          ,          ,          ,   -6317276
 DSO 2      182,          ,          ,          ,          ,-0.238    ,-0.357    ,0.519     ,0.0167    ,   -6316862
 DSO 1      189,0.825     ,-2.98     ,2.78      ,0.0476    ,          ,          ,          ,          ,   -6307276
 DSO 2      183,          ,          ,          ,          ,-0.020    ,-0.298    ,0.483     ,0.0115    ,   -6306862
 DSO 1      190,0.873     ,0.20      ,1.59      ,0.0357    ,          ,          ,          ,          ,   -6297276
 DSO 2      184,          ,          ,          ,          ,0.139     ,-0.298    ,0.162     ,0.0155    ,   -6296862
 DSO 1      191,0.683     ,0.20      ,2.78      ,0.0556    ,          ,          ,          ,          ,   -6287276
 DSO 2      185,          ,          ,          ,          ,-0.119    ,0.040     ,0.126     ,0.0079    ,   -6286862
 DSO 1      192,0.825     ,1.39      ,1.19      ,0.0595    ,          ,          ,          ,          ,   -6277276
 DSO 2      186,          ,          ,          ,          ,-0.516    ,-0.079    ,0.340     ,0.0135    ,   -6276862
 DSO 1      193,0.667     ,-0.60     ,2.58      ,0.0575    ,          ,          ,          ,          ,   -6267276
 DSO 2      187,          ,          ,          ,          ,0.020     ,-0.119    ,0.317     ,0.0087    ,   -6266862
 DSO 1      194,1.048     ,-0.99     ,4.56      ,0.0992    ,          ,          ,          ,          ,   -6257276
 DSO 2      188,          ,          ,          ,          ,0.139     ,-0.060    ,0.340     ,0.0175    ,   -6256862
 DSO 1      195,0.794     ,0.79      ,1.79      ,0.0813    ,          ,          ,          ,          ,   -6247276
 DSO 2      189,          ,          ,          ,          ,-0.099    ,0.079     ,0.412     ,0.0167    ,   -6246862
